LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,Capacity Armada,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
250417X018,HCI,4/17/2025,PICKUP,B2685UBI,Tangerang,Jabodetabek,,,Other Delivery,3,0.83,,3,169800,489833,,Tangerang,MIN VAN OPS,Internal,JabodetabekTangerangMIN VAN OPS,DALAM KOTA,,4,REGULAR,,
250417C167,HCI,4/17/2025,CDELC,A8901ZW,Jakarta Selatan,Jabodetabek,,,Customer,2,2.2,,2,163372,456620,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250417D084,HCI,4/17/2025,WINGBOX,B9069BEN,Serang,Banten,,,Store,1,42.0,,1,149704,673287,,Serang,WINGBOX,Internal,BantenSerangWINGBOX,DALAM KOTA,,4,REGULAR,,
250417C105,HCI,4/17/2025,CDELC,A8901ZW,Jakarta Pusat,Jabodetabek,,,Customer,9,11.0,,5,148148,664196,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250417C046,HCI,4/17/2025,CDELC,A8121XW,Jakarta Selatan,Jabodetabek,,,Customer,8,4.19,,8,146132,733526,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250417X022,HCI,4/17/2025,PICKUP,B2679UBI,Tangerang,Jabodetabek,,,Other Delivery,3,0.83,,3,144000,400832,,Tangerang,MIN VAN OPS,Internal,JabodetabekTangerangMIN VAN OPS,DALAM KOTA,,4,REGULAR,,
250417C045,HCI,4/17/2025,CDELC,A8495ZH,Jakarta Pusat,Jabodetabek,,,Customer,8,5.95,,7,130568,781853,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250417C169,HCI,4/17/2025,CDELC,A8098VC,Tangerang,Jabodetabek,,,Customer,2,0.83,,2,125732,857032,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250417D080,HCI,4/17/2025,CONT-40,A8064VB,Serang,Banten,,,Store,1,50.0,,1,125360,614777,,Serang,CONT-40,Internal,BantenSerangCONT-40,DALAM KOTA,,4,REGULAR,,
250417C040,HCI,4/17/2025,CDELC,A8632WX,Tangerang,Jabodetabek,,,Customer,14,8.05,,9,124928,715422,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250417D037,HCI,4/17/2025,CDDLC,A8246YX,Jakarta Barat,Jabodetabek,,,Store,18,8.42,,2,118712,511051,,Jakarta Barat,CDD LONG CHASSIS,Internal,JabodetabekJakarta BaratCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250417C107,HCI,4/17/2025,CDELC,A8522XZ,Tangerang,Jabodetabek,,,Customer,12,3.01,,10,116040,702535,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250417C100,HCI,4/17/2025,CDELC,A8913WX,Tangerang,Jabodetabek,,,Customer,12,7.4,,9,115468,705962,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250417X023,HCI,4/17/2025,PICKUP,B1045HFA,Tangerang,Jabodetabek,,,Other Delivery,1,0.28,,1,99700,446190,,Tangerang,MIN VAN OPS,Internal,JabodetabekTangerangMIN VAN OPS,DALAM KOTA,,4,REGULAR,,
250417C101,HCI,4/17/2025,CDELC,A8465ZT,Tangerang,Jabodetabek,,,Customer,31,10.19,,21,97664,779732,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250417X043,HCI,4/17/2025,PICKUP,B2679UBI,Jakarta Barat,Jabodetabek,,,Other Delivery,1,0.28,,1,88000,344832,,Jakarta Barat,MIN VAN OPS,Internal,JabodetabekJakarta BaratMIN VAN OPS,DALAM KOTA,,4,REGULAR,,
250417C041,HCI,4/17/2025,CDELC,A8494ZY,Tangerang,Jabodetabek,,,Customer,17,7.94,,10,85512,674084,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250417C026,HCI,4/17/2025,CDELC,A8541ZH,Tangerang,Jabodetabek,,,Customer,3,2.51,,3,64156,612599,,Tangerang,CDE,Internal,JabodetabekTangerangCDE,DALAM KOTA,,4,REGULAR,,
250417C178,HCI,4/17/2025,CDELC,A8651XY,Tangerang,Jabodetabek,,,Customer,5,1.55,,4,61804,578301,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418H003,HCI,4/18/2025,CDDLC,B9939SCF,Tasikmalaya,Jawa Barat,,,HUB,45,13.36,,6,1290400,1697588,,Tasikmalaya,CDD LONG CHASSIS,Internal,Jawa BaratTasikmalayaCDD LONG CHASSIS,LUAR KOTA,,4,REGULAR,,
250418C072,HCI,4/18/2025,CDDLC,A8909XY,Cilegon,Banten,,,Customer,21,10.08,,13,416708,1038047,,Cilegon,CDD LONG CHASSIS,Internal,BantenCilegonCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418D073,HCI,4/18/2025,CONT-40,A8064VB,Bekasi,Jabodetabek,,,Store,1,50.0,,1,391812,881229,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,4,REGULAR,,
250418C029,HCI,4/18/2025,FUSO,A8494YX,Bekasi,Jabodetabek,,,HUB,48,17.21,,4,386424,956982,,Bekasi,FUSO,Internal,JabodetabekBekasiFUSO,DALAM KOTA,,4,REGULAR,,
250418H006,HCI,4/18/2025,FUSO,A8495YX,Bogor,Jabodetabek,,,HUB,92,29.7,,3,373380,943938,,Bogor,Fuso,Internal,JabodetabekBogorFuso,DALAM KOTA,,4,REGULAR,,
250418D032,HCI,4/18/2025,CDDLC,A8530XA,Bogor,Jabodetabek,,,Store,24,6.75,,4,344252,749549,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418D060,HCI,4/18/2025,WINGBOX,B9056BEN,Serang,Banten,,,Store,2,42.0,,2,311648,1136015,,Serang,WINGBOX,Internal,BantenSerangWINGBOX,DALAM KOTA,,4,REGULAR,,
250418D059,HCI,4/18/2025,WINGBOX,B9067BEN,Serang,Banten,,,Store,2,42.0,,2,300972,1125339,,Serang,WINGBOX,Internal,BantenSerangWINGBOX,DALAM KOTA,,4,REGULAR,,
250418C073,HCI,4/18/2025,CDELC,B9941SCF,Serang,Banten,,,Customer,1,0.33,,1,296900,926888,,Serang,CDE LONG CHASSIS,Internal,BantenSerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C045,HCI,4/18/2025,CDELC,A8604VX,Jakarta Timur,Jabodetabek,,,Customer,8,1.28,,6,282904,860378,,Jakarta Timur,CDE,Internal,JabodetabekJakarta TimurCDE,DALAM KOTA,,4,REGULAR,,
250418C172,HCI,4/18/2025,PICKUP,A8140ZV,Bogor,Jabodetabek,,,Customer,3,3.0,,3,274500,818525,,Bogor,PICKUP,Internal,JabodetabekBogorPICKUP,DALAM KOTA,,4,REGULAR,,
250418C048,HCI,4/18/2025,CDELC,A8760VB,Bogor,Jabodetabek,,,Customer,12,3.92,,10,271656,1002956,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C075,HCI,4/18/2025,CDELC,A8651XY,Bogor,Jabodetabek,,,Customer,9,4.53,,10,271616,859010,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C047,HCI,4/18/2025,CDELC,A8496ZH,Bogor,Jabodetabek,,,Customer,11,4.14,,8,264024,915309,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C063,HCI,4/18/2025,CDELC,A8103VC,Jakarta Utara,Jabodetabek,,,Customer,11,9.02,,5,251004,982304,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418H048,HCI,4/18/2025,CDDLC,A8456ZY,Bogor,Jabodetabek,,,HUB,7,3.19,,2,250312,652354,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C065,HCI,4/18/2025,CDELC,A8874ZF,Jakarta Utara,Jabodetabek,,,Customer,23,11.0,,10,247276,898561,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C164,HCI,4/18/2025,CDELC,A8901ZW,Bekasi,Jabodetabek,,,Customer,6,3.52,,3,243604,830099,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C046,HCI,4/18/2025,CDELC,A8767ZA,Bogor,Jabodetabek,,,Customer,23,3.24,,8,243164,846337,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C038,HCI,4/18/2025,CDELC,A8326VX,Bekasi,Jabodetabek,,,Customer,18,4.96,,7,240308,830802,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C053,HCI,4/18/2025,CDELC,A8744XA,Jakarta Selatan,Jabodetabek,,,Customer,28,5.95,,10,239520,830014,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C042,HCI,4/18/2025,CDELC,A8513VX,Bekasi,Jabodetabek,,,Customer,12,2.85,,10,227060,804534,,Bekasi,CDE,Internal,JabodetabekBekasiCDE,DALAM KOTA,,4,REGULAR,,
250418C052,HCI,4/18/2025,CDELC,A8865ZW,Depok,Jabodetabek,,,Customer,23,2.36,,8,225500,841964,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C041,HCI,4/18/2025,CDELC,A8098VC,Bekasi,Jabodetabek,,,Customer,17,10.13,,9,225124,956424,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C030,HCI,4/18/2025,CDELC,A8544ZH,Bekasi,Jabodetabek,,,Customer,3,3.04,,2,225112,876397,,Bekasi,CDE,Internal,JabodetabekBekasiCDE,DALAM KOTA,,4,REGULAR,,
250418C051,HCI,4/18/2025,CDELC,A8607ZF,Depok,Jabodetabek,,,Customer,15,3.35,,6,219120,870405,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418X027,HCI,4/18/2025,PICKUP,B2679UBI,Jakarta Barat,Jabodetabek,,,Other Delivery,2,0.55,,2,217000,473832,,Jakarta Barat,MIN VAN OPS,Internal,JabodetabekJakarta BaratMIN VAN OPS,DALAM KOTA,,4,REGULAR,,
250418X005,HCI,4/18/2025,PICKUP,B2679UBI,Jakarta Barat,Jabodetabek,,,Other Delivery,5,1.38,,5,215800,472632,,Jakarta Barat,MIN VAN OPS,Internal,JabodetabekJakarta BaratMIN VAN OPS,DALAM KOTA,,4,REGULAR,,
250418H008,HCI,4/18/2025,CDDLC,B9939SCF,Jakarta Utara,Jabodetabek,,,HUB,12,6.49,,1,215688,530682,,Jakarta Utara,CDD LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C071,HCI,4/18/2025,CDELC,A8713XA,Serang,Banten,,,Customer,9,2.82,,7,210036,800933,,Serang,CDE LONG CHASSIS,Internal,BantenSerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418D072,HCI,4/18/2025,CONT-40,B9020BEA,Serang,Banten,,,Store,1,50.0,,1,204580,960613,,Serang,CONT-40,Internal,BantenSerangCONT-40,DALAM KOTA,,4,REGULAR,,
250418C068,HCI,4/18/2025,CDELC,A8471YX,Tangerang,Jabodetabek,,,Customer,23,5.49,,18,203972,792544,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C055,HCI,4/18/2025,CDELC,A8187YX,Jakarta Selatan,Jabodetabek,,,Customer,23,5.4,,12,202464,791036,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418X010,HCI,4/18/2025,PICKUP,B1578HFA,Bogor,Jabodetabek,,,Other Delivery,1,0.28,,1,201800,548290,,Bogor,MIN VAN OPS,Internal,JabodetabekBogorMIN VAN OPS,DALAM KOTA,,4,REGULAR,,
250418C043,HCI,4/18/2025,CDELC,B9017SCF,Bekasi,Jabodetabek,,,Customer,8,3.11,,8,200732,816398,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C039,HCI,4/18/2025,CDELC,A8121XW,Bekasi,Jabodetabek,,,Customer,7,3.28,,6,196788,784182,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418D066,HCI,4/18/2025,CONT-40,A8064VB,Serang,Banten,,,Store,1,50.0,,1,194176,683593,,Serang,CONT-40,Internal,BantenSerangCONT-40,DALAM KOTA,,4,REGULAR,,
250418C056,HCI,4/18/2025,CDELC,A8874VA,Jakarta Selatan,Jabodetabek,,,Customer,21,4.13,,16,192880,783777,,Jakarta Selatan,CDELC,Internal,JabodetabekJakarta SelatanCDELC,DALAM KOTA,,4,REGULAR,,
250418C040,HCI,4/18/2025,CDELC,A8703ZE,Bekasi,Jabodetabek,,,Customer,18,6.44,,9,191440,821428,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C058,HCI,4/18/2025,CDELC,A8494ZY,Jakarta Selatan,Jabodetabek,,,Customer,21,11.0,,14,190700,779272,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C066,HCI,4/18/2025,CDELC,A8849ZA,Tangerang,Jabodetabek,,,Customer,21,3.41,,8,187244,790417,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C064,HCI,4/18/2025,CDELC,A8359ZA,Jakarta Utara,Jabodetabek,,,Customer,3,2.45,,3,174252,777425,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C049,HCI,4/18/2025,CDELC,A8130YX,Jakarta Timur,Jabodetabek,,,Customer,9,1.72,,7,171500,735737,,Jakarta Timur,CDE,Internal,JabodetabekJakarta TimurCDE,DALAM KOTA,,4,REGULAR,,
250418C081,HCI,4/18/2025,CDELC,A8077VC,Jakarta Selatan,Jabodetabek,,,Customer,11,4.12,,7,167816,899116,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C044,HCI,4/18/2025,CDELC,A8053ZX,Jakarta Timur,Jabodetabek,,,Customer,8,2.94,,5,163020,750414,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C078,HCI,4/18/2025,CDELC,A8074YX,Jakarta Barat,Jabodetabek,,,Customer,8,3.36,,6,151228,668314,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C057,HCI,4/18/2025,CDELC,A8632WX,Jakarta Selatan,Jabodetabek,,,Customer,7,2.39,,7,150876,668923,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C059,HCI,4/18/2025,CDELC,A8096VC,Jakarta Pusat,Jabodetabek,,,Customer,12,4.74,,11,148308,879608,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418D031,HCI,4/18/2025,CDELC,A8502ZH,Jakarta Selatan,Jabodetabek,,,Store,26,6.73,,3,147504,575989,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C054,HCI,4/18/2025,CDELC,A8045ZX,Jakarta Selatan,Jabodetabek,,,Customer,7,2.23,,7,146472,733866,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C062,HCI,4/18/2025,CDELC,A8966ZY,Jakarta Barat,Jabodetabek,,,Customer,10,2.64,,11,144000,732572,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C067,HCI,4/18/2025,CDELC,A8913WX,Bogor,Jabodetabek,,,Customer,14,4.68,,6,135652,726146,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C050,HCI,4/18/2025,CDELC,A8495ZH,Bogor,Jabodetabek,,,Customer,8,3.12,,5,135628,786913,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C128,HCI,4/18/2025,CDELC,A8097VC,Tangerang,Jabodetabek,,,Customer,7,10.1,,6,132088,863388,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C060,HCI,4/18/2025,CDELC,A8616XY,Jakarta Pusat,Jabodetabek,,,Customer,7,2.26,,8,130792,718186,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C033,HCI,4/18/2025,CDDLC,A8959VB,Tangerang,Jabodetabek,,,Customer,1,4.11,,1,127112,700379,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,4,NON REGULAR,,
250418C082,HCI,4/18/2025,CDELC,A8144ZH,Jakarta Barat,Jabodetabek,,,Customer,4,11.0,,2,118660,769945,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C061,HCI,4/18/2025,CDELC,A8712XA,Jakarta Barat,Jabodetabek,,,Customer,23,6.0,,8,117100,707997,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418H007,HCI,4/18/2025,WINGBOX,A8121VB,Tangerang,Jabodetabek,,,HUB,88,31.86,,6,117044,941411,,Tangerang,WINGBOX,Internal,JabodetabekTangerangWINGBOX,DALAM KOTA,,4,REGULAR,,
250418C077,HCI,4/18/2025,CDELC,A8914VB,Jakarta Barat,Jabodetabek,,,Customer,13,8.06,,9,108936,840236,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C193,HCI,4/18/2025,CDELC,A8541ZH,Jakarta Selatan,Jabodetabek,,,Customer,4,1.56,,3,106148,757433,,Jakarta Selatan,CDE,Internal,JabodetabekJakarta SelatanCDE,DALAM KOTA,,4,REGULAR,,
250418C069,HCI,4/18/2025,CDDLC,A8128ZH,Tangerang,Jabodetabek,,,Customer,23,8.56,,16,102536,795516,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418D033,HCI,4/18/2025,CDDLC,A8246YX,Tangerang,Jabodetabek,,,Store,20,6.55,,4,102420,494759,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418X008,HCI,4/18/2025,PICKUP,B2685UBI,Jakarta Barat,Jabodetabek,,,Other Delivery,2,0.55,,3,101300,421333,,Jakarta Barat,MIN VAN OPS,Internal,JabodetabekJakarta BaratMIN VAN OPS,DALAM KOTA,,4,REGULAR,,
250418C197,HCI,4/18/2025,CDELC,A8074YX,Jakarta Selatan,Jabodetabek,,,Customer,1,0.66,,1,92292,386578,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C032,HCI,4/18/2025,PICKUP,A8542ZH,Tangerang,Jabodetabek,,,Customer,4,4.71,,5,85676,716501,,Tangerang,CDE PICKUP,Internal,JabodetabekTangerangCDE PICKUP,DALAM KOTA,,4,REGULAR,,
250418C070,HCI,4/18/2025,CDELC,A8619WX,Tangerang,Jabodetabek,,,Customer,13,4.24,,10,74156,664650,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418C191,HCI,4/18/2025,CDELC,A8632WX,Tangerang,Jabodetabek,,,Customer,1,0.05,,1,39788,557835,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250418X026,HCI,4/18/2025,CDELC,A8465ZT,Tangerang,Jabodetabek,,,Other Delivery,1,0.28,,1,17000,476268,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419D059,HCI,4/19/2025,CONT-40,B9020BEA,Bekasi,Jabodetabek,,,Store,1,50.0,,1,407324,1163357,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,4,REGULAR,,
250419C054,HCI,4/19/2025,CDELC,A8494ZY,Bogor,Jabodetabek,,,Customer,8,1.5,,7,382600,971172,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C023,HCI,4/19/2025,FUSO,A8625YX,Bekasi,Jabodetabek,,,HUB,45,18.71,,3,373312,943870,,Bekasi,Fuso,Internal,JabodetabekBekasiFuso,DALAM KOTA,,4,REGULAR,,
250419C043,HCI,4/19/2025,CDELC,A8760VB,Bogor,Jabodetabek,,,Customer,20,6.51,,16,366840,1098140,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C141,HCI,4/19/2025,PICKUP,A8542ZH,Bogor,Jabodetabek,,,Customer,9,5.76,,8,365728,996553,,Bogor,CDE PICKUP,Internal,JabodetabekBogorCDE PICKUP,DALAM KOTA,,4,REGULAR,,
250419D034,HCI,4/19/2025,CDDLC,A8959VB,Bekasi,Jabodetabek,,,Store,8,5.08,,2,358424,931691,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419H006,HCI,4/19/2025,WINGBOX,A8120VB,Bogor,Jabodetabek,,,HUB,90,35.71,,4,356856,1181223,,Bogor,WINGBOX,Internal,JabodetabekBogorWINGBOX,DALAM KOTA,,4,REGULAR,,
250419C036,HCI,4/19/2025,CDELC,A8495ZH,Bekasi,Jabodetabek,,,Customer,16,5.25,,13,339664,990949,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C037,HCI,4/19/2025,CDELC,A8144ZH,Bekasi,Jabodetabek,,,Customer,17,4.93,,12,325568,976853,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C049,HCI,4/19/2025,CDELC,A8913WX,Jakarta Utara,Jabodetabek,,,Customer,14,6.74,,9,321224,911718,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419D032,HCI,4/19/2025,CDELC,A8496ZH,Jakarta Timur,Jabodetabek,,,Store,9,6.36,,3,313556,742041,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C042,HCI,4/19/2025,CDELC,A8744XA,Bogor,Jabodetabek,,,Customer,15,3.09,,12,296792,887286,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C024,HCI,4/19/2025,CDELC,A8544ZH,Bekasi,Jabodetabek,,,Customer,8,7.07,,8,290924,942209,,Bekasi,CDE,Internal,JabodetabekBekasiCDE,DALAM KOTA,,4,REGULAR,,
250419D053,HCI,4/19/2025,WINGBOX,B9069BEN,Serang,Banten,,,Store,2,42.0,,2,289412,1113779,,Serang,WINGBOX,Internal,BantenSerangWINGBOX,DALAM KOTA,,4,REGULAR,,
250419C040,HCI,4/19/2025,CDELC,A8713XA,Jakarta Timur,Jabodetabek,,,Customer,17,6.55,,17,289124,880021,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C148,HCI,4/19/2025,CDELC,A8874ZF,Bogor,Jabodetabek,,,Customer,3,0.94,,3,288752,940037,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C048,HCI,4/19/2025,CDELC,A8767ZA,Jakarta Selatan,Jabodetabek,,,Customer,16,8.48,,14,273092,876265,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C038,HCI,4/19/2025,CDELC,A8616XY,Bekasi,Jabodetabek,,,Customer,11,5.35,,9,269120,856514,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250419C050,HCI,4/19/2025,CDELC,A8465ZT,Jakarta Utara,Jabodetabek,,,Customer,11,4.81,,7,265440,947508,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
