LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,Capacity Armada,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
250520A055,FBI,5/21/2025,CDELC,A8386VX,Bogor,Jabodetabek,,,Store,18,2.89,,4,312500,682839,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A066,FBI,5/21/2025,CDELC,A8963ZY,Jakarta,Jabodetabek,,,Store,12,2.4,,6,333828,729921,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521A001,AHI,5/21/2025,CDDLC,A8573ZE,Jakarta,Jabodetabek,,,Store,26,8.03,,1,165996,665456,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521H018,AHI,5/21/2025,CDDLC,A8233XZ,Jakarta,Jabodetabek,,,HUB,11,2.68,,2,221212,612839,,Jakarta,CDD PICK UP,Internal,JabodetabekJakartaCDD PICK UP,DALAM KOTA,,5,REGULAR,,
250520A068,AHI,5/21/2025,PICKUP,A8496YX,Jakarta,Jabodetabek,,,Store,31,3.0,,1,115000,396843,,Jakarta,MINI VAN BOX,Internal,JabodetabekJakartaMINI VAN BOX,DALAM KOTA,,5,REGULAR,,
250520A047,AHI,5/21/2025,CDELC,A8720VB,Jakarta,Jabodetabek,,,Store,59,1.84,,1,197624,725684,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250519B026,FBI,5/21/2025,CDELC,A8514ZW,Serang,Banten,,,Store,19,3.92,,5,596164,997391,,Serang,CDE LONG CHASSIS,Internal,BantenSerangCDE LONG CHASSIS,LUAR KOTA,,5,REGULAR,,
250520A048,AHI,5/21/2025,CDELC,A8603ZF,Jakarta,Jabodetabek,,,Store,89,4.05,,5,217368,680895,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A033,AHI,5/21/2025,CDELC,A8606ZF,Jakarta,Jabodetabek,,,Store,61,8.34,,3,223232,686759,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A025,AHI,5/21/2025,CDDLC,A8620VX,Jakarta,Jabodetabek,,,Store,85,9.18,,3,209176,646636,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250519B031,AHI,5/21/2025,CDDLC,A8661ZE,Bandung,Jawa Barat,,,Store,94,13.35,,2,819500,1318960,,Bandung,CDD LONG CHASSIS,Internal,Jawa BaratBandungCDD LONG CHASSIS,LUAR KOTA,,5,REGULAR,,
250520A042,AHI,5/21/2025,CDDLC,A8493ZH,Tangerang,Jabodetabek,,,Store,103,10.83,,2,306840,815200,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A016,AHI,5/21/2025,CDDLC,A8482ZH,Jakarta,Jabodetabek,,,Store,84,7.71,,2,430268,938628,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521X014,AHI,5/21/2025,CDELC,A8373WX,Jakarta,Jabodetabek,,,Other Delivery,4,1.1,,4,179920,500180,,Jakarta,CDE,Internal,JabodetabekJakartaCDE,DALAM KOTA,,5,REGULAR,,
250520A052,TGI,5/21/2025,CDELC,A8909VB,Jakarta,Jabodetabek,,,Store,51,8.62,,6,425244,953304,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A010,AHI,5/21/2025,FUSO,A8638VA,Tangerang,Jabodetabek,,,Store,76,18.3,,1,495292,1079019,,Tangerang,FUSO,Internal,JabodetabekTangerangFUSO,DALAM KOTA,,5,REGULAR,,
250520A001,AHI,5/21/2025,CDDLC,B9942SCF,Jakarta,Jabodetabek,,,Store,49,6.45,,1,165308,664768,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A030,AHI,5/21/2025,PICKUP,A8496YX,Jakarta,Jabodetabek,,,Store,33,2.5,,2,138500,420343,,Jakarta,MINI VAN BOX,Internal,JabodetabekJakartaMINI VAN BOX,DALAM KOTA,,5,REGULAR,,
250519B025,AHI,5/21/2025,CDDLC,A8452ZY,Serang,Banten,,,Store,104,12.96,,3,669528,1104621,,Serang,CDD LONG CHASSIS,Internal,BantenSerangCDD LONG CHASSIS,LUAR KOTA,,5,REGULAR,,
250520A013,AHI,5/21/2025,CDDLC,A8630VX,Depok,Jabodetabek,,,Store,55,6.9,,1,274764,712224,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A080,AHI,5/21/2025,CDDLC,A8882ZF,Bekasi,Jabodetabek,,,Store,53,9.33,,1,101004,609364,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250519B005,AHI,5/21/2025,CDDLC,A8451ZY,Garut,Jawa Barat,,,Store,103,13.06,,1,1113000,1548093,,Garut,CDD LONG CHASSIS,Internal,Jawa BaratGarutCDD LONG CHASSIS,LUAR KOTA,,5,REGULAR,,
250520A005,AHI,5/21/2025,CDDLC,A8690XY,Tangerang,Jabodetabek,,,Store,83,15.53,,3,278440,709767,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A031,AHI,5/21/2025,CDELC,A8373WX,Jakarta,Jabodetabek,,,Store,55,6.98,,1,156836,477096,,Jakarta,CDE,Internal,JabodetabekJakartaCDE,DALAM KOTA,,5,REGULAR,,
250520A053,TGI,5/21/2025,CDDLC,A8507XY,Tangerang,Jabodetabek,,,Store,50,13.77,,6,420652,851979,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A065,FBI,5/21/2025,PICKUP,B9747SCE,Jakarta,Jabodetabek,,,Store,4,1.21,,2,150000,458194,,Jakarta,MINI VAN BOX,Internal,JabodetabekJakartaMINI VAN BOX,DALAM KOTA,,5,REGULAR,,
250519B024,AHI,5/21/2025,CDDLC,A8571ZE,Bandung,Jawa Barat,,,Store,103,11.57,,1,817000,1316460,,Bandung,CDD LONG CHASSIS,Internal,Jawa BaratBandungCDD LONG CHASSIS,LUAR KOTA,,5,REGULAR,,
250520A051,TGI,5/21/2025,CDELC,A8815VB,Bogor,Jabodetabek,,,Store,56,9.03,,4,335996,864056,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A069,AHI,5/21/2025,CDDLC,A8658ZF,Bogor,Jabodetabek,,,Store,46,8.32,,1,345716,854076,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521H015,AHI,5/21/2025,CDELC,A8073VC,Jakarta,Jabodetabek,,,HUB,9,2.63,,3,280840,666050,,Jakarta,CDE,Internal,JabodetabekJakartaCDE,DALAM KOTA,,5,REGULAR,,
250521X032,AHI,5/21/2025,CDELC,A8634XZ,Tangerang,Jabodetabek,,,Other Delivery,1,8.0,,1,185736,507529,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A028,AHI,5/21/2025,CDELC,A8146WX,Tangerang,Jabodetabek,,,Store,85,5.98,,1,168000,943593,,Tangerang,CDE,Internal,JabodetabekTangerangCDE,DALAM KOTA,,5,REGULAR,,
250520A041,AHI,5/21/2025,CDDLC,A8464ZY,Tangerang,Jabodetabek,,,Store,93,10.97,,1,372652,807745,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520X028,AHI,5/21/2025,WINGBOX,B9063BEN,Bekasi,Jabodetabek,,,Other Delivery,3,34.55,,3,78812,922739,,Bekasi,WINGBOX,Internal,JabodetabekBekasiWINGBOX,DALAM KOTA,,5,REGULAR,,
250520A056,FBI,5/21/2025,CDELC,A8607WX,Jakarta,Jabodetabek,,,Store,21,1.99,,4,188000,558339,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A063,FBI,5/21/2025,CDELC,B9018SCF,Tangerang,Jabodetabek,,,Store,17,2.13,,4,329000,754227,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521X034,AHI,5/21/2025,PICKUP,A8876ZX,Bekasi,Jabodetabek,,,Other Delivery,1,0.28,,1,120600,393998,,Bekasi,MINI VAN BOX,Internal,JabodetabekBekasiMINI VAN BOX,DALAM KOTA,,5,REGULAR,,
250521X021,AHI,5/21/2025,FUSO,A8146YX,Bekasi,Jabodetabek,,,Other Delivery,1,25.0,,1,471276,1087569,,Bekasi,FUSO,Internal,JabodetabekBekasiFUSO,DALAM KOTA,,5,REGULAR,,
250520A015,AHI,5/21/2025,CDELC,A8605ZF,Jakarta,Jabodetabek,,,Store,72,5.25,,2,126496,590023,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A023,AHI,5/21/2025,CDELC,A8104ZF,Jakarta,Jabodetabek,,,Store,65,5.98,,2,219864,660491,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A076,AHI,5/21/2025,CDDLC,A8491ZH,Jakarta,Jabodetabek,,,Store,72,7.46,,1,161548,669908,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A046,AHI,5/21/2025,CDDLC,A8125ZH,Bekasi,Jabodetabek,,,Store,52,8.3,,1,134112,642472,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A070,AHI,5/21/2025,CDDLC,A8652XY,Bogor,Jabodetabek,,,Store,78,13.11,,1,415204,846531,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520X016,AHI,5/21/2025,FUSO,A8665VA,Tangerang,Jabodetabek,,,Other Delivery,1,25.0,,1,471684,1055411,,Tangerang,FUSO,Internal,JabodetabekTangerangFUSO,DALAM KOTA,,5,NON REGULAR,,
250521X031,AHI,5/21/2025,FUSO,A8313YX,Bekasi,Jabodetabek,,,Other Delivery,1,0.28,,1,30464,459791,,Bekasi,FUSO,Internal,JabodetabekBekasiFUSO,DALAM KOTA,,5,REGULAR,,
250519A016,AHI,5/21/2025,WINGBOX,B9070BEN,Jakarta,Jabodetabek,,,Store,83,0.28,,2,268268,1112195,,Jakarta,WINGBOX,Internal,JabodetabekJakartaWINGBOX,DALAM KOTA,,5,REGULAR,,
250520A035,AHI,5/21/2025,CDDLC,A8631VX,Jakarta,Jabodetabek,,,Store,61,10.35,,1,416144,853604,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A073,AHI,5/21/2025,CDELC,A8147ZH,Bekasi,Jabodetabek,,,Store,55,4.29,,2,97832,561359,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A017,AHI,5/21/2025,CDDLC,A8487ZH,Depok,Jabodetabek,,,Store,69,7.09,,3,331496,839856,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A037,AHI,5/21/2025,CDDLC,A8655XY,Jakarta,Jabodetabek,,,Store,76,14.23,,1,152528,583855,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A044,AHI,5/21/2025,CDDLC,A8126ZH,Tangerang,Jabodetabek,,,Store,57,6.66,,1,202100,710460,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521H014,AHI,5/21/2025,CDDLC,A8962ZD,Jakarta,Jabodetabek,,,HUB,21,7.71,,3,240272,739732,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A067,FBI,5/21/2025,CDELC,A8709ZE,Depok,Jabodetabek,,,Store,18,2.75,,3,177500,618127,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A062,FBI,5/21/2025,CDELC,A8710ZE,Tangerang,Jabodetabek,,,Store,20,2.24,,5,372000,812627,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A049,AHI,5/21/2025,FUSO,A8313YX,Tangerang,Jabodetabek,,,Store,83,15.11,,2,488676,918003,,Tangerang,FUSO,Internal,JabodetabekTangerangFUSO,DALAM KOTA,,5,REGULAR,,
250520A007,AHI,5/21/2025,CDDLC,A8340YX,Jakarta,Jabodetabek,,,Store,76,6.84,,1,161712,596805,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521X018,AHI,5/21/2025,CDELC,A8077ZH,Jakarta,Jabodetabek,,,Other Delivery,2,0.55,,3,163652,516595,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A012,AHI,5/21/2025,CDDLC,A8463ZY,Depok,Jabodetabek,,,Store,76,10.03,,2,260020,695113,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521C047,AHI,5/21/2025,CDELC,B9402SDA,Purwakarta,Jawa Barat,,,Customer,12,4.08,,10,209372,607532,,Purwakarta,CDE PICK UP,Internal,Jawa BaratPurwakartaCDE PICK UP,DALAM KOTA,,5,REGULAR,,
250521X020,AHI,5/21/2025,CONT-40,B9011BEA,Bekasi,Jabodetabek,,,Other Delivery,2,52.0,,2,181560,509352,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,5,REGULAR,,
250520A032,AHI,5/21/2025,CDELC,A8634XZ,Jakarta,Jabodetabek,,,Store,93,6.09,,2,146676,468469,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A034,AHI,5/21/2025,CDDLC,A8959ZD,Jakarta,Jabodetabek,,,Store,92,7.57,,4,136536,635996,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A043,AHI,5/21/2025,CDDLC,A8489ZH,Tangerang,Jabodetabek,,,Store,58,6.42,,4,810128,1318488,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A038,AHI,5/21/2025,CDDLC,A8445ZY,Jakarta,Jabodetabek,,,Store,118,10.45,,3,173992,609085,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521X017,AHI,5/21/2025,CDDLC,A8122ZH,Tangerang,Jabodetabek,,,Other Delivery,2,16.0,,2,388940,897300,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A024,AHI,5/21/2025,CDDLC,A8886ZF,Jakarta,Jabodetabek,,,Store,68,6.91,,2,209788,718148,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A072,AHI,5/21/2025,CDDLC,A8569ZE,Jakarta,Jabodetabek,,,Store,49,6.55,,1,188300,687760,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A011,AHI,5/21/2025,CDDLC,A8659XY,Bogor,Jabodetabek,,,Store,42,6.9,,1,297704,729031,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A027,AHI,5/21/2025,CDDLC,A8629VX,Bekasi,Jabodetabek,,,Store,53,9.48,,1,81588,519048,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521H019,AHI,5/21/2025,CDDLC,A8618VX,Bogor,Jabodetabek,,,HUB,10,4.64,,1,339256,776716,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A018,AHI,5/21/2025,CDDLC,A8123ZH,Jakarta,Jabodetabek,,,Store,46,6.8,,1,177320,666680,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A009,AHI,5/21/2025,CDDLC,A8617VX,Tangerang,Jabodetabek,,,Store,26,7.46,,1,418976,856436,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A029,AHI,5/21/2025,CDELC,A8371WX,Tangerang,Jabodetabek,,,Store,65,4.84,,3,297524,695684,,Tangerang,CDE,Internal,JabodetabekTangerangCDE,DALAM KOTA,,5,REGULAR,,
250520A022,AHI,5/21/2025,CDDLC,A8736ZE,Tangerang,Jabodetabek,,,Store,35,6.29,,1,498024,997484,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521X025,AHI,5/21/2025,CDELC,A8876ZX,Bekasi,Jabodetabek,,,Other Delivery,1,3.0,,1,129400,402798,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A064,FBI,5/21/2025,CDELC,A8232ZC,Jakarta,Jabodetabek,,,Store,15,2.19,,4,296000,682041,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A021,AHI,5/21/2025,CDDLC,A8486ZH,Jakarta,Jabodetabek,,,Store,58,6.62,,3,123948,632308,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A061,FBI,5/21/2025,CDELC,B9015SCF,Tangerang,Jabodetabek,,,Store,22,3.5,,5,244000,669227,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A014,AHI,5/21/2025,CDELC,A8813VB,Jakarta,Jabodetabek,,,Store,43,5.91,,1,156632,654081,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A078,AHI,5/21/2025,CDDLC,A8465VA,Jakarta,Jabodetabek,,,Store,52,8.36,,1,154924,593517,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A057,FBI,5/21/2025,CDELC,A8976XA,Jakarta,Jabodetabek,,,Store,5,1.1,,2,158000,556593,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521X030,AHI,5/21/2025,CONT-40,B9011BEA,Bekasi,Jabodetabek,,,Other Delivery,2,34.27,,2,208960,536752,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,5,REGULAR,,
250520A008,AHI,5/21/2025,CDDLC,A8974XA,Depok,Jabodetabek,,,Store,52,8.61,,2,313788,752381,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520A060,FBI,5/21/2025,CDELC,A8711ZE,Tangerang,Jabodetabek,,,Store,20,2.08,,5,358500,799127,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520T013,AHI,5/22/2025,WINGBOX,B9063BEN,Sidoarjo,Jawa Timur,,,NDC/RDC/SDC,26,29.68,,1,2923596.0,7268743,,Sidoarjo,WINGBOX,Internal,Jawa TimurSidoarjoWINGBOX,LUAR KOTA,,5,REGULAR,,
250522C072,AHI,5/22/2025,CDELC,A8373WX,Tangerang,Jabodetabek,,,Customer,10,9.77,,5,388552,1029072,,Tangerang,CDE,Internal,JabodetabekTangerangCDE,DALAM KOTA,,5,REGULAR,,
250521A038,AHI,5/22/2025,CDELC,B9943SCF,Tangerang,Jabodetabek,,,Store,57,0.06,,1,194080,634707,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521A008,AHI,5/22/2025,CDDLC,A8974XA,Depok,Jabodetabek,,,Store,41,8.31,,2,282576,721169,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250522X035,AHI,5/22/2025,CDELC,A8909VB,Depok,Jabodetabek,,,Other Delivery,2,4.4,,2,253632,781692,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521A054,AHI,5/22/2025,CDDLC,A8487ZH,Depok,Jabodetabek,,,Store,80,11.85,,1,344912,853272,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521A064,FBI,5/22/2025,CDELC,A8916WX,Jakarta,Jabodetabek,,,Store,40,2.88,,7,228972,627132,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250522X020,AHI,5/22/2025,CONT-40,A9992ZA,Bekasi,Jabodetabek,,,Other Delivery,2,52.0,,2,416424,1116384,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,5,REGULAR,,
250521A069,FBI,5/22/2025,CDELC,A8607WX,Bekasi,Jabodetabek,,,Store,21,1.38,,3,113000,483339,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521A060,FBI,5/22/2025,CDELC,B9018SCF,Jakarta,Jabodetabek,,,Store,15,1.12,,3,192500,617727,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250522C052,AHI,5/22/2025,CDELC,A8698XZ,Bekasi,Jabodetabek,,,Customer,12,3.3,,9,168852,570079,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250522H027,AHI,5/22/2025,CDELC,A8517VB,Bekasi,Jabodetabek,,,HUB,13,2.25,,9,250972,779032,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250522H030,AHI,5/22/2025,CDDLC,A8233XZ,Jakarta,Jabodetabek,,,HUB,9,1.59,,2,280984,672611,,Jakarta,CDD PICK UP,Internal,JabodetabekJakartaCDD PICK UP,DALAM KOTA,,5,REGULAR,,
250522X002,AHI,5/22/2025,CDELC,A8358ZY,Tangerang,Jabodetabek,,,Other Delivery,26,7.15,,9,341000,1116593,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521A039,AHI,5/22/2025,CDDLC,A8569ZE,Jakarta,Jabodetabek,,,Store,80,13.94,,1,336872,836332,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250520B015,AHI,5/22/2025,CDDLC,A8446ZY,Sukabumi,Jawa Barat,,,Store,114,11.43,,1,595312,1030405,,Sukabumi,CDD LONG CHASSIS,Internal,Jawa BaratSukabumiCDD LONG CHASSIS,LUAR KOTA,,5,REGULAR,,
250521A017,AHI,5/22/2025,CDDLC,A8657ZF,Bogor,Jabodetabek,,,Store,56,7.9,,1,399996,908356,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521A078,AHI,5/22/2025,CDDLC,A8489ZH,Jakarta,Jabodetabek,,,Store,48,7.45,,2,135648,644008,,Jakarta,CDD LONG CHASSIS,Internal,JabodetabekJakartaCDD LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521A068,FBI,5/22/2025,CDELC,A8711ZE,Tangerang,Jabodetabek,,,Store,20,3.91,,7,236000,676627,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250522X023,AHI,5/22/2025,PICKUP,A8496YX,Jakarta,Jabodetabek,,,Other Delivery,1,0.28,,1,177000,458843,,Jakarta,MINI VAN BOX,Internal,JabodetabekJakartaMINI VAN BOX,DALAM KOTA,,5,REGULAR,,
250520B007,AHI,5/22/2025,CDDLC,A8445ZY,Bandung,Jawa Barat,,,Store,113,15.82,,2,817000,1252093,,Bandung,CDD LONG CHASSIS,Internal,Jawa BaratBandungCDD LONG CHASSIS,LUAR KOTA,,5,REGULAR,,
250521A044,AHI,5/22/2025,CDELC,A8873ZF,Jakarta,Jabodetabek,,,Store,59,6.7,,2,163836,627363,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250522H020,AHI,5/22/2025,CDELC,A8603ZF,Tangerang,Jabodetabek,,,HUB,15,7.62,,5,490980,954507,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
250521A056,AHI,5/22/2025,WINGBOX,B9066BEN,Tangerang,Jabodetabek,,,Store,63,12.51,,1,483116,1327043,,Tangerang,WINGBOX,Internal,JabodetabekTangerangWINGBOX,DALAM KOTA,,5,REGULAR,,
250521A076,AHI,5/22/2025,CDELC,A8077ZH,Jakarta,Jabodetabek,,,Store,53,6.4,,1,135244,598771,,Jakarta,CDE LONG CHASSIS,Internal,JabodetabekJakartaCDE LONG CHASSIS,DALAM KOTA,,5,REGULAR,,
