LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
250604D018,FBI,6/4/2025,CDELC,W8908PS,Surabaya,Jawa Timur,,,Store,12,7.95,8,197000,613747,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,NON REGULAR,,
250604D019,FBI,6/4/2025,PICKUP,W8656QE,Lamongan,Jawa Timur,,,Store,3,0.81,3,227000,556080,,Lamongan,MINI VAN BOX,Internal,Jawa TimurLamonganMINI VAN BOX,DALAM KOTA,,6,REGULAR,,
250604D020,AHI,6/4/2025,CDELC,W8519QE,Surabaya,Jawa Timur,,,Store,110,10.0,3,144000,473063,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250604H003,HCI,6/4/2025,WINGBOX,W8108QB,Kediri,Jawa Timur,,,HUB,46,25.84,3,632000,1425867,,Kediri,WINGBOX,Internal,Jawa TimurKediriWINGBOX,LUAR KOTA,,6,REGULAR,,
250604H004,HCI,6/4/2025,WINGBOX,B9059BEN,Malang,Jawa Timur,,,HUB,91,42.0,6,341500,1161547,,Malang,WINGBOX,Internal,Jawa TimurMalangWINGBOX,LUAR KOTA,,6,REGULAR,,
250604H039,HCI,6/4/2025,CDELC,W8911PS,Malang,Jawa Timur,,,HUB,3,10.0,1,199000,615747,,Malang,CDE LONG CHASSIS,Internal,Jawa TimurMalangCDE LONG CHASSIS,LUAR KOTA,,6,REGULAR,,
250604L022,AHI,6/4/2025,CDELC,W8909PS,Banyuwangi,Jawa Timur,,,Store,73,4.6,2,594500,1011247,,Banyuwangi,CDE LONG CHASSIS,Internal,Jawa TimurBanyuwangiCDE LONG CHASSIS,LUAR KOTA,,6,REGULAR,,
250605C002,HCI,6/5/2025,CDELC,W8910PS,Gresik,Jawa Timur,,,Customer,13,8.08,7,271000,687747,,Gresik,CDE LONG CHASSIS,Internal,Jawa TimurGresikCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C003,HCI,6/5/2025,CDELC,W8082QB,Bojonegoro,Jawa Timur,,,Customer,9,10.0,5,441000,945180,,Bojonegoro,CDE LONG CHASSIS,Internal,Jawa TimurBojonegoroCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C004,HCI,6/5/2025,CDELC,W8195QA,Surabaya,Jawa Timur,,,Customer,9,2.62,3,115000,619180,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C006,HCI,6/5/2025,CDELC,W8518QE,Surabaya,Jawa Timur,,,Customer,8,10.0,7,115000,554647,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C007,HCI,6/5/2025,CDELC,W9625PG,Surabaya,Jawa Timur,,,Customer,13,9.44,8,181000,551947,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,6,REGULAR,,
250605C009,HCI,6/5/2025,CDELC,W8746PV,Surabaya,Jawa Timur,,,Customer,10,10.0,6,142000,558747,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C010,HCI,6/5/2025,CDELC,W8911PS,Sidoarjo,Jawa Timur,,,Customer,18,10.0,9,80000,496747,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C011,HCI,6/5/2025,CDELC,W8081QB,Sidoarjo,Jawa Timur,,,Customer,12,9.66,8,113500,617680,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C012,HCI,6/5/2025,CDELC,W8194QA,Sidoarjo,Jawa Timur,,,Customer,37,10.0,8,195000,699180,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C013,HCI,6/5/2025,CDELC,W8894NU,Surabaya,Jawa Timur,,,Customer,12,8.15,7,120000,494713,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,6,REGULAR,,
250605C015,HCI,6/5/2025,CDELC,W8528PC,Lamongan,Jawa Timur,,,Customer,13,3.4,5,339000,807913,,Lamongan,CDE PICK UP,Internal,Jawa TimurLamonganCDE PICK UP,DALAM KOTA,,6,REGULAR,,
250605C017,HCI,6/5/2025,PICKUP,W8150PC,Surabaya,Jawa Timur,,,Customer,3,4.0,3,170500,443897,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,6,REGULAR,,
250605C018,HCI,6/5/2025,PICKUP,W8494NU,Surabaya,Jawa Timur,,,Customer,9,4.0,6,119500,421593,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,6,REGULAR,,
250605C019,HCI,6/5/2025,CDELC,W8478QD,Surabaya,Jawa Timur,,,Customer,11,4.0,4,181000,620647,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C020,HCI,6/5/2025,PICKUP,A8064ZV,Surabaya,Jawa Timur,,,Customer,4,4.0,3,115000,439313,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,6,REGULAR,,
250605C021,HCI,6/5/2025,PICKUP,W8150PC,Surabaya,Jawa Timur,,,Customer,6,1.69,3,185000,458397,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,6,REGULAR,,
250605C022,AHI,6/5/2025,CDELC,W8909PS,Surabaya,Jawa Timur,,,Customer,13,6.56,6,140500,557247,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C023,HCI,6/5/2025,CDELC,W8745PV,Surabaya,Jawa Timur,,,Customer,11,7.26,6,151000,567747,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C024,AHI,6/5/2025,CDELC,W8519QE,Surabaya,Jawa Timur,,,Customer,11,3.67,6,221000,660647,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C025,AHI,6/5/2025,CDELC,W8479QD,Surabaya,Jawa Timur,,,Customer,6,9.36,4,152000,591647,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C026,AHI,6/5/2025,CDELC,W8225QB,Surabaya,Jawa Timur,,,Customer,14,10.0,7,187500,691680,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C027,AHI,6/5/2025,CDELC,W8744PV,Sidoarjo,Jawa Timur,,,Customer,10,5.52,8,189000,605747,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C028,AHI,6/5/2025,PICKUP,A8090VX,Surabaya,Jawa Timur,,,Customer,7,1.49,6,150000,452647,,Surabaya,MINI VAN BOX,Internal,Jawa TimurSurabayaMINI VAN BOX,DALAM KOTA,,6,REGULAR,,
250605C033,HCI,6/5/2025,CDELC,W8906PS,Bojonegoro,Jawa Timur,,,Customer,9,10.0,4,450000,866747,,Bojonegoro,CDE LONG CHASSIS,Internal,Jawa TimurBojonegoroCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C035,AHI,6/5/2025,CDELC,W8224QB,Surabaya,Jawa Timur,,,Customer,14,10.0,7,248500,752680,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605C062,AHI,6/5/2025,CDELC,W8555QC,Surabaya,Jawa Timur,,,Customer,15,9.44,6,159000,536347,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,6,REGULAR,,
250605C067,AHI,6/5/2025,CDELC,W8847QD,Surabaya,Jawa Timur,,,Customer,4,10.0,2,188000,604747,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605D001,AHI,6/5/2025,CDELC,W8908PS,Surabaya,Jawa Timur,,,Store,83,10.0,1,65000,481747,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605D002,AHI,6/5/2025,CDDLC,W8776NU,Surabaya,Jawa Timur,,,Store,60,10.63,1,129000,443847,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605D003,AHI,6/5/2025,CDDLC,W8850QD,Surabaya,Jawa Timur,,,Store,151,16.0,1,149000,624580,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605D004,AHI,6/5/2025,CDDLC,A8653ZF,Sidoarjo,Jawa Timur,,,Store,72,16.0,1,17000,501480,,Sidoarjo,CDD LONG CHASSIS,Internal,Jawa TimurSidoarjoCDD LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605D005,AHI,6/5/2025,CDDLC,W8342QA,Surabaya,Jawa Timur,,,Store,84,13.35,1,144500,648680,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605D006,AHI,6/5/2025,CDDLC,A8572ZE,Surabaya,Jawa Timur,,,Store,119,16.0,2,168500,644080,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605D011,HCI,6/5/2025,CDDLC,W8851QD,Surabaya,Jawa Timur,,,Store,27,5.47,3,173000,648580,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605D013,HCI,6/5/2025,CDELC,W8780NU,Surabaya,Jawa Timur,,,Store,33,10.0,4,172000,522947,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,6,REGULAR,,
250605D014,HCI,6/5/2025,CDDLC,W8776NU,Surabaya,Jawa Timur,,,Store,31,9.66,1,147500,462347,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605D015,HCI,6/5/2025,CDDLC,W8520QE,Surabaya,Jawa Timur,,,Store,48,13.18,2,269500,753980,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250605D016,FBI,6/5/2025,CDELC,W8497NU,Surabaya,Jawa Timur,,,Store,8,0.9,5,117500,488447,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,6,REGULAR,,
250605D017,FBI,6/5/2025,CDELC,W8773NU,Surabaya,Jawa Timur,,,Store,7,1.64,5,142000,516280,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,6,REGULAR,,
250605D018,FBI,6/5/2025,PICKUP,W8656QE,Surabaya,Jawa Timur,,,Store,3,0.88,2,87500,416580,,Surabaya,MINI VAN BOX,Internal,Jawa TimurSurabayaMINI VAN BOX,DALAM KOTA,,6,REGULAR,,
250605D019,FBI,6/5/2025,PICKUP,W8819QB,Mojokerto,Jawa Timur,,,Store,4,0.78,3,230000,557913,,Mojokerto,MINI VAN BOX,Internal,Jawa TimurMojokertoMINI VAN BOX,DALAM KOTA,,6,REGULAR,,
250605H002,HCI,6/5/2025,CDDLC,A8524VB,Kediri,Jawa Timur,,,HUB,55,11.72,1,553000,946713,,Kediri,CDD LONG CHASSIS,Internal,Jawa TimurKediriCDD LONG CHASSIS,LUAR KOTA,,6,REGULAR,,
250605H003,HCI,6/5/2025,WINGBOX,W8108QB,Malang,Jawa Timur,,,HUB,104,26.14,1,372000,1165867,,Malang,WINGBOX,Internal,Jawa TimurMalangWINGBOX,LUAR KOTA,,6,REGULAR,,
250605H004,HCI,6/5/2025,WINGBOX,B9059BEN,Jember,Jawa Timur,,,HUB,83,25.66,2,731000,1551047,,Jember,WINGBOX,Internal,Jawa TimurJemberWINGBOX,LUAR KOTA,,6,REGULAR,,
250605H012,HCI,6/5/2025,CDDLC,A8524VB,Banyuwangi,Jawa Timur,,,HUB,41,15.17,1,720000,1113713,,Banyuwangi,CDD LONG CHASSIS,Internal,Jawa TimurBanyuwangiCDD LONG CHASSIS,LUAR KOTA,,6,REGULAR,,
250606C001,HCI,6/6/2025,CDELC,W8746PV,Sidoarjo,Jawa Timur,,,Customer,3,1.97,1,222500,540013,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606C002,HCI,6/6/2025,PICKUP,W8494NU,Surabaya,Jawa Timur,,,Customer,5,2.31,4,161500,463593,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,6,REGULAR,,
250606C003,HCI,6/6/2025,PICKUP,A8064ZV,Surabaya,Jawa Timur,,,Customer,11,4.0,7,117000,441313,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,6,REGULAR,,
250606C004,HCI,6/6/2025,CDELC,W8847QD,Gresik,Jawa Timur,,,Customer,18,3.57,7,236000,652747,,Gresik,CDE LONG CHASSIS,Internal,Jawa TimurGresikCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606C005,HCI,6/6/2025,CDELC,W8911PS,Surabaya,Jawa Timur,,,Customer,11,8.13,10,151200,567947,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606C008,HCI,6/6/2025,CDELC,W8745PV,Surabaya,Jawa Timur,,,Customer,12,5.68,8,183500,600247,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606C012,HCI,6/6/2025,CDELC,W8746PV,Sidoarjo,Jawa Timur,,,Customer,15,9.61,8,80000,397613,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606C013,HCI,6/6/2025,CDELC,W8518QE,Sidoarjo,Jawa Timur,,,Customer,15,10.0,9,102200,541847,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606C014,HCI,6/6/2025,CDELC,W8081QB,Sidoarjo,Jawa Timur,,,Customer,15,7.51,9,127000,631180,,Sidoarjo,CDE,Internal,Jawa TimurSidoarjoCDE,DALAM KOTA,,6,REGULAR,,
250606C016,HCI,6/6/2025,CDELC,W8582QD,Mojokerto,Jawa Timur,,,Customer,16,9.94,7,330000,769647,,Mojokerto,CDE LONG CHASSIS,Internal,Jawa TimurMojokertoCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606C018,HCI,6/6/2025,CDELC,W8774NU,Pasuruan,Jawa Timur,,,Customer,10,7.68,8,170000,531452,,Pasuruan,CDE,Internal,Jawa TimurPasuruanCDE,DALAM KOTA,,6,REGULAR,,
250606C019,HCI,6/6/2025,PICKUP,W8150PC,Surabaya,Jawa Timur,,,Customer,9,4.0,8,137000,410397,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,6,REGULAR,,
250606C021,HCI,6/6/2025,CDELC,W8195QA,Surabaya,Jawa Timur,,,Customer,9,10.0,5,144200,648380,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606C022,HCI,6/6/2025,CDELC,W8528PC,Lamongan,Jawa Timur,,,Customer,6,1.17,5,223000,691913,,Lamongan,CDE PICK UP,Internal,Jawa TimurLamonganCDE PICK UP,DALAM KOTA,,6,REGULAR,,
250606C026,AHI,6/6/2025,CDELC,W8479QD,Surabaya,Jawa Timur,,,Customer,7,2.22,6,127400,567047,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606C029,AHI,6/6/2025,PICKUP,W8656QE,Surabaya,Jawa Timur,,,Customer,11,3.0,6,215000,544080,,Surabaya,MINI VAN BOX,Internal,Jawa TimurSurabayaMINI VAN BOX,DALAM KOTA,,6,REGULAR,,
250606C030,AHI,6/6/2025,PICKUP,A8090VX,Surabaya,Jawa Timur,,,Customer,8,3.0,4,156400,459047,,Surabaya,MINI VAN BOX,Internal,Jawa TimurSurabayaMINI VAN BOX,DALAM KOTA,,6,REGULAR,,
250606C031,HCI,6/6/2025,CDELC,W8478QD,Surabaya,Jawa Timur,,,Customer,12,10.0,9,170400,610047,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606C032,HCI,6/6/2025,CDDLC,A8653ZF,Probolinggo,Jawa Timur,,,Customer,10,12.57,6,500500,984980,,Probolinggo,CDD LONG CHASSIS,Internal,Jawa TimurProbolinggoCDD LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606D006,HCI,6/6/2025,CDELC,W8780NU,Surabaya,Jawa Timur,,,Store,35,10.0,3,125400,496347,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,6,REGULAR,,
250606D007,HCI,6/6/2025,CDELC,W8194QA,Surabaya,Jawa Timur,,,Store,17,10.0,5,155000,659180,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606D008,HCI,6/6/2025,CDELC,W9625PG,Surabaya,Jawa Timur,,,Store,33,10.0,2,111000,481947,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,6,REGULAR,,
250606D009,HCI,6/6/2025,CDELC,W8910PS,Surabaya,Jawa Timur,,,Store,42,10.0,4,117000,533747,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250606D010,FBI,6/6/2025,CDELC,W8773NU,Surabaya,Jawa Timur,,,Store,16,1.04,4,155000,529280,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,6,REGULAR,,
250606D011,FBI,6/6/2025,CDELC,W8497NU,Surabaya,Jawa Timur,,,Store,21,4.13,6,195500,566447,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,6,REGULAR,,
250606D050,FBI,6/6/2025,PICKUP,W8150PC,Surabaya,Jawa Timur,,,Store,2,0.83,1,68000,341397,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,6,REGULAR,,
250606H001,HCI,6/6/2025,WINGBOX,B9059BEN,Kediri,Jawa Timur,,,HUB,44,19.46,1,617500,1437547,,Kediri,WINGBOX,Internal,Jawa TimurKediriWINGBOX,LUAR KOTA,,6,REGULAR,,
250606H002,HCI,6/6/2025,WINGBOX,W8108QB,Malang,Jawa Timur,,,HUB,71,35.56,3,363000,1156867,,Malang,WINGBOX,Internal,Jawa TimurMalangWINGBOX,LUAR KOTA,,6,REGULAR,,
250606H032,HCI,6/6/2025,CDDLC,W8520QE,Banyuwangi,Jawa Timur,,,HUB,34,15.82,2,666000,1150480,,Banyuwangi,CDD LONG CHASSIS,Internal,Jawa TimurBanyuwangiCDD LONG CHASSIS,LUAR KOTA,,6,REGULAR,,
250606L001,FBI,6/6/2025,CDELC,W8555QC,Malang,Jawa Timur,,,Store,10,2.75,5,230000,607347,,Malang,CDE,Internal,Jawa TimurMalangCDE,LUAR KOTA,,6,REGULAR,,
250606L003,FBI,6/6/2025,PICKUP,W8819QB,Malang,Jawa Timur,,,Store,10,2.59,6,291500,619413,,Malang,MINI VAN BOX,Internal,Jawa TimurMalangMINI VAN BOX,LUAR KOTA,,6,REGULAR,,
250607C002,HCI,6/7/2025,CDELC,W8518QE,Gresik,Jawa Timur,,,Customer,26,7.4,9,257000,696647,,Gresik,CDE LONG CHASSIS,Internal,Jawa TimurGresikCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250607C003,HCI,6/7/2025,CDELC,W8910PS,Surabaya,Jawa Timur,,,Customer,15,7.48,10,163400,580147,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250607C004,HCI,6/7/2025,CDELC,W8582QD,Surabaya,Jawa Timur,,,Customer,10,7.12,5,141700,581347,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250607C005,HCI,6/7/2025,CDELC,W8479QD,Surabaya,Jawa Timur,,,Customer,4,3.39,3,83700,523347,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250607C006,HCI,6/7/2025,CDELC,W8195QA,Surabaya,Jawa Timur,,,Customer,5,1.95,4,119000,623180,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250607C007,HCI,6/7/2025,CDELC,W8081QB,Surabaya,Jawa Timur,,,Customer,13,10.0,10,289500,793680,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250607C008,HCI,6/7/2025,CDELC,W8847QD,Surabaya,Jawa Timur,,,Customer,8,3.94,7,111000,527747,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250607C009,HCI,6/7/2025,CDELC,W8519QE,Malang,Jawa Timur,,,Customer,2,8.49,2,219500,548563,,Malang,CDE LONG CHASSIS,Internal,Jawa TimurMalangCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250607C010,HCI,6/7/2025,CDELC,W8194QA,Sidoarjo,Jawa Timur,,,Customer,11,7.76,8,112000,616180,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250607C011,HCI,6/7/2025,CDELC,W8478QD,Sidoarjo,Jawa Timur,,,Customer,8,4.95,7,172200,611847,,Sidoarjo,CDE LONG CHASSIS,Internal,Jawa TimurSidoarjoCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250607C012,HCI,6/7/2025,CDELC,W9625PG,Sidoarjo,Jawa Timur,,,Customer,12,6.4,10,171400,542347,,Sidoarjo,CDE,Internal,Jawa TimurSidoarjoCDE,DALAM KOTA,,6,REGULAR,,
250607C013,HCI,6/7/2025,CDELC,W8528PC,Lamongan,Jawa Timur,,,Customer,18,7.0,9,336000,804913,,Lamongan,CDE PICK UP,Internal,Jawa TimurLamonganCDE PICK UP,DALAM KOTA,,6,REGULAR,,
250607C014,HCI,6/7/2025,CDELC,W8745PV,Mojokerto,Jawa Timur,,,Customer,29,10.0,10,232000,648747,,Mojokerto,CDE LONG CHASSIS,Internal,Jawa TimurMojokertoCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250607C015,HCI,6/7/2025,PICKUP,W8494NU,Gresik,Jawa Timur,,,Customer,7,3.39,6,203000,463286,,Gresik,PICKUP EXTRA,Internal,Jawa TimurGresikPICKUP EXTRA,DALAM KOTA,,6,REGULAR,,
250607C016,HCI,6/7/2025,PICKUP,A8064ZV,Surabaya,Jawa Timur,,,Customer,3,0.68,2,123900,395297,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,6,REGULAR,,
250607C017,HCI,6/7/2025,PICKUP,W8150PC,Surabaya,Jawa Timur,,,Customer,4,4.0,4,120000,393397,,Surabaya,PICKUP EXTRA,Internal,Jawa TimurSurabayaPICKUP EXTRA,DALAM KOTA,,6,REGULAR,,
250607C018,HCI,6/7/2025,CDELC,W8746PV,Surabaya,Jawa Timur,,,Customer,14,10.0,7,159000,575747,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250607C020,AHI,6/7/2025,CDELC,W8894NU,Surabaya,Jawa Timur,,,Customer,19,8.09,10,254000,628713,,Surabaya,CDE,Internal,Jawa TimurSurabayaCDE,DALAM KOTA,,6,REGULAR,,
250607C021,HCI,6/7/2025,CDELC,W8744PV,Surabaya,Jawa Timur,,,Customer,6,6.12,5,160000,576747,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250607C022,HCI,6/7/2025,PICKUP,W8494NU,Surabaya,Jawa Timur,,,Customer,4,3.0,2,92500,352786,,Surabaya,PICKUP,Internal,Jawa TimurSurabayaPICKUP,DALAM KOTA,,6,REGULAR,,
250607C029,AHI,6/7/2025,PICKUP,A8090VX,Surabaya,Jawa Timur,,,Customer,10,3.0,4,163000,465647,,Surabaya,MINI VAN BOX,Internal,Jawa TimurSurabayaMINI VAN BOX,DALAM KOTA,,6,REGULAR,,
250607C030,AHI,6/7/2025,CDELC,W8225QB,Surabaya,Jawa Timur,,,Customer,13,7.92,7,175400,679580,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250607C032,AHI,6/7/2025,CDELC,W8909PS,Surabaya,Jawa Timur,,,Customer,11,5.71,7,206500,623247,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250607C033,AHI,6/7/2025,PICKUP,W8819QB,Sidoarjo,Jawa Timur,,,Customer,13,3.0,7,185700,513613,,Sidoarjo,MINI VAN BOX,Internal,Jawa TimurSidoarjoMINI VAN BOX,DALAM KOTA,,6,REGULAR,,
250607C034,HCI,6/7/2025,CDELC,W8911PS,Surabaya,Jawa Timur,,,Customer,10,8.74,4,160400,577147,,Surabaya,CDE LONG CHASSIS,Internal,Jawa TimurSurabayaCDE LONG CHASSIS,DALAM KOTA,,6,REGULAR,,
250607C035,HCI,6/7/2025,CDDLC,A8653ZF,Surabaya,Jawa Timur,,,Customer,3,12.41,2,100000,584480,,Surabaya,CDD LONG CHASSIS,Internal,Jawa TimurSurabayaCDD LONG CHASSIS,DALAM KOTA,,6,NON REGULAR,,
