LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,Capacity Armada,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
250413C082,HCI,4/13/2025,CDELC,A8561VB,Depok,Jabodetabek,,,Customer,14,9.48,,9,329820.0,1100240,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C087,HCI,4/13/2025,CDELC,A8562VB,Jakarta Timur,Jabodetabek,,,Customer,14,3.56,,11,175096.0,945516,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C105,HCI,4/13/2025,CDELC,A8563VB,Jakarta Selatan,Jabodetabek,,,Customer,4,2.7,,3,181436.0,951856,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C097,HCI,4/13/2025,CDELC,A8614XA,Purwakarta,Jawa Barat,,,Customer,9,5.04,,9,195344.0,835864,,Purwakarta,CDE LONG CHASSIS,Internal,Jawa BaratPurwakartaCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250410D047,HCI,4/13/2025,CDELC,A8615XA,Jakarta Selatan,Jabodetabek,,,Store,68,5.39,,3,163884.0,562044,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C067,HCI,4/13/2025,CDELC,A8616XA,Tangerang,Jabodetabek,,,Customer,5,9.83,,5,260644.0,901164,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C068,HCI,4/13/2025,CDELC,A8622XA,Jakarta Barat,Jabodetabek,,,Customer,8,8.23,,7,208616.0,849136,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C147,HCI,4/13/2025,CDELC,A8623XA,Tangerang,Jabodetabek,,,Customer,24,7.93,,9,264460.0,882723,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C076,HCI,4/13/2025,CDELC,A8633XZ,Jakarta Pusat,Jabodetabek,,,Customer,7,10.0,,6,124760.0,768347,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C187,HCI,4/13/2025,CDELC,A8648XY,Bogor,Jabodetabek,,,Customer,6,5.79,,6,275860.0,913047,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413H017,HCI,4/13/2025,FUSO,A8664VA,Jakarta Utara,Jabodetabek,,,HUB,52,16.8,,3,219664.0,803391,,Jakarta Utara,FUSO,Internal,JabodetabekJakarta UtaraFUSO,DALAM KOTA,,4,REGULAR,,
250413C148,HCI,4/13/2025,CDELC,A8691XA,Jakarta Utara,Jabodetabek,,,Customer,10,7.19,,6,175136.0,815656,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C095,HCI,4/13/2025,CDELC,A8697XZ,Bekasi,Jabodetabek,,,Customer,14,8.15,,13,127428,763648,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C093,HCI,4/13/2025,CDELC,A8699XZ,Bekasi,Jabodetabek,,,Customer,25,6.51,,14,142104,778324,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413D014,HCI,4/13/2025,CDELC,A8715VB,Bogor,Jabodetabek,,,Store,69,10.0,,1,204284.0,732344,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C086,HCI,4/13/2025,CDELC,A8719VB,Jakarta Utara,Jabodetabek,,,Customer,11,4.95,,10,195324.0,965744,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C096,HCI,4/13/2025,CDELC,A8723VB,Karawang Selatan,Jabodetabek,,,Customer,28,10.0,,11,196500.0,966920,,Karawang Selatan,CDE LONG CHASSIS,Internal,JabodetabekKarawang SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C066,HCI,4/13/2025,CDELC,A8746XA,Tangerang,Jabodetabek,,,Customer,5,3.74,,5,316176.0,956696,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C071,HCI,4/13/2025,CDELC,A8752XZ,Jakarta Barat,Jabodetabek,,,Customer,6,8.55,,7,224332.0,867919,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C085,HCI,4/13/2025,CDELC,A8753XZ,Jakarta Timur,Jabodetabek,,,Customer,9,5.86,,8,156836.0,800423,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C075,HCI,4/13/2025,CDELC,A8873ZF,Jakarta Selatan,Jabodetabek,,,Customer,7,4.65,,8,182336.0,888223,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C100,HCI,4/13/2025,CDELC,A8881ZF,Bekasi,Jabodetabek,,,Customer,9,5.9,,8,125304,831191,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413D024,HCI,4/13/2025,CDDLC,A8882ZF,Jakarta Selatan,Jabodetabek,,,Store,27,11.63,,1,133072.0,641432,,Jakarta Selatan,CDD LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250410D051,HCI,4/13/2025,CDDLC,A8905XZ,Depok,Jabodetabek,,,Store,40,5.12,,2,337808.0,757368,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C107,HCI,4/13/2025,CDELC,A8913VB,Jakarta Selatan,Jabodetabek,,,Customer,4,9.04,,4,175316.0,945736,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C081,HCI,4/13/2025,CDELC,A8916VB,Jakarta Selatan,Jabodetabek,,,Customer,15,6.63,,13,162244.0,922460,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413X025,HCI,4/13/2025,CONT-40,A8062VB,Bekasi,Jabodetabek,,,Other Delivery,8,2.2,,2,241400,1016993,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,4,REGULAR,,
250412D035,HCI,4/13/2025,CDELC,A8917VB,Tangerang,Jabodetabek,,,Store,3,8.71,,1,176284.0,704344,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,NON REGULAR,,
250412D034,HCI,4/13/2025,CDDLC,A8931XY,Jakarta Barat,Jabodetabek,,,Store,13,13.24,,1,151576.0,582903,,Jakarta Barat,CDD LONG CHASSIS,Internal,JabodetabekJakarta BaratCDD LONG CHASSIS,DALAM KOTA,,4,NON REGULAR,,
250411D047,HCI,4/13/2025,FUSO,A8935VA,Tangerang,Jabodetabek,,,Store,17,27.07,,1,402468.0,730170,,Tangerang,FUSO,Internal,JabodetabekTangerangFUSO,DALAM KOTA,,4,REGULAR,,
250413C072,HCI,4/13/2025,CDELC,A8960VB,Jakarta Utara,Jabodetabek,,,Customer,12,6.52,,11,272628.0,1043048,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C091,HCI,4/13/2025,CDELC,A8965ZY,Bogor,Jabodetabek,,,Customer,8,4.19,,8,179248.0,817701,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C102,HCI,4/13/2025,PICKUP,A8984VB,Jakarta Selatan,Jabodetabek,,,Customer,3,0.53,,5,214200.0,799453,,Jakarta Selatan,PICKUP,Internal,JabodetabekJakarta SelatanPICKUP,DALAM KOTA,,4,REGULAR,,
250413X007,HCI,4/13/2025,CONT-40,A8063VB,Bekasi,Jabodetabek,,,Other Delivery,2,0.55,,2,216716,992309,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,4,REGULAR,,
250413C134,HCI,4/13/2025,CDELC,A8991ZD,Subang,Jawa Barat,,,Customer,8,2.57,,8,610424.0,1293411,,Subang,CDE LONG CHASSIS,Internal,Jawa BaratSubangCDE LONG CHASSIS,LUAR KOTA,,4,REGULAR,,
250413C098,HCI,4/13/2025,CDELC,A8994ZD,Bekasi,Jabodetabek,,,Customer,NULL,10.0,,1,0,682987,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413C099,HCI,4/13/2025,CDELC,B9013SCF,Bekasi,Jabodetabek,,,Customer,24,8.82,,14,215456,883043,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413H015,HCI,4/13/2025,WINGBOX,B9058BEN,Bogor,Jabodetabek,,,HUB,56,36.8,,3,399536.0,1243463,,Bogor,WINGBOX,Internal,JabodetabekBogorWINGBOX,DALAM KOTA,,4,REGULAR,,
250413X008,HCI,4/13/2025,WINGBOX,B9061BEN,Bekasi,Jabodetabek,,,Other Delivery,6,1.65,,2,NULL,413224,,Bekasi,WINGBOX,Internal,JabodetabekBekasiWINGBOX,DALAM KOTA,,4,REGULAR,,
250413X024,HCI,4/13/2025,FUSO,A8310YX,Bekasi,Jabodetabek,,,Other Delivery,4,1.1,,2,0,616293,,Bekasi,FUSO,Internal,JabodetabekBekasiFUSO,DALAM KOTA,,4,REGULAR,,
250413H016,HCI,4/13/2025,WINGBOX,B9066BEN,Bogor,Jabodetabek,,,HUB,80,27.39,,2,378852.0,1222779,,Bogor,WINGBOX,Internal,JabodetabekBogorWINGBOX,DALAM KOTA,,4,REGULAR,,
250413C090,HCI,4/13/2025,CDELC,B9943SCF,Bogor,Jabodetabek,,,Customer,20,8.31,,11,212960.0,895947,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413H034,HCI,4/13/2025,CDDLC,D8099FJ,Tasik,Jawa Barat,,,HUB,21,10.9,,2,1075000.0,1583360,,Tasikmalaya,CDD LONG CHASSIS,Internal,Jawa BaratTasikmalayaCDD LONG CHASSIS,LUAR KOTA,,4,NON REGULAR,,
250414C127,HCI,4/14/2025,CDELC,A8050ZX,Bekasi,Jabodetabek,,,Customer,17,9.11,,11,109484,746671,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C192,HCI,4/14/2025,PICKUP,A8051XA,Bogor,Jabodetabek,,,Customer,9,2.85,,7,345900.0,893685,,Bogor,PICKUP,Internal,JabodetabekBogorPICKUP,DALAM KOTA,,4,REGULAR,,
250414H012,HCI,4/14/2025,CONT-40,A8063VB,Tangerang,Jabodetabek,,,HUB,74,50.97,,3,756492.0,1265469,,Tangerang,CONT-40,Internal,JabodetabekTangerangCONT-40,DALAM KOTA,,4,REGULAR,,
250414C103,HCI,4/14/2025,CDELC,A8076ZH,Jakarta Selatan,Jabodetabek,,,Customer,10,8.94,,9,182712.0,888599,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C179,HCI,4/14/2025,CDELC,A8079VC,Karawang Utara,Jabodetabek,,,Customer,21,6.84,,12,199836.0,970256,,Karawang Utara,CDE LONG CHASSIS,Internal,JabodetabekKarawang UtaraCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C102,HCI,4/14/2025,CDELC,A8100VC,Jakarta Selatan,Jabodetabek,,,Customer,12,7.4,,12,183680.0,954100,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C101,HCI,4/14/2025,CDELC,A8102VC,Jakarta Pusat,Jabodetabek,,,Customer,10,9.32,,11,216156.0,986576,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C100,HCI,4/14/2025,CDELC,A8104VC,Jakarta Pusat,Jabodetabek,,,Customer,22,8.55,,12,222040.0,992460,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414D054,HCI,4/14/2025,CDELC,A8145ZH,Jakarta Selatan,Jabodetabek,,,Store,42,4.18,,2,203776.0,667303,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414D049,HCI,4/14/2025,CDELC,A8146WX,Tangerang,Jabodetabek,,,Store,18,10.0,,1,416000.0,1191593,,Tangerang,CDE,Internal,JabodetabekTangerangCDE,DALAM KOTA,,4,REGULAR,,
250414C092,HCI,4/14/2025,CDELC,A8146ZH,Jakarta Barat,Jabodetabek,,,Customer,11,7.12,,11,500020.0,1205907,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C093,HCI,4/14/2025,CDELC,A8150ZH,Jakarta Barat,Jabodetabek,,,Customer,14,5.87,,12,236284.0,942171,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C107,HCI,4/14/2025,CDELC,A8182ZV,Jakarta Selatan,Jabodetabek,,,Customer,8,7.99,,8,326020.0,1061573,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C095,HCI,4/14/2025,CDELC,A8185ZV,Jakarta Barat,Jabodetabek,,,Customer,15,4.43,,12,185672.0,921225,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C208,HCI,4/14/2025,PICKUP,A8260ZM,Karawang,Jabodetabek,,,Customer,7,1.82,,1,112096.0,701549,,Karawang,PICKUP,Internal,JabodetabekKarawangPICKUP,DALAM KOTA,,4,REGULAR,,
250414H011,HCI,4/14/2025,FUSO,A8311YX,Jakarta Utara,Jabodetabek,,,HUB,65,30.87,,2,240464.0,856757,,Jakarta Utara,FUSO,Internal,JabodetabekJakarta UtaraFUSO,DALAM KOTA,,4,REGULAR,,
250414C128,HCI,4/14/2025,CDELC,A8353YX,Bekasi,Jabodetabek,,,Customer,12,7.49,,9,113168,751621,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414D050,HCI,4/14/2025,CDELC,A8358ZY,Jakarta Timur,Jabodetabek,,,Store,56,7.9,,1,121000.0,896593,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,4,NON REGULAR,,
250413D028,HCI,4/14/2025,CDDLC,A8430XA,Jakarta Utara,Jabodetabek,,,Store,36,15.59,,1,213160.0,651753,,Jakarta Utara,CDD LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C117,HCI,4/14/2025,CDELC,A8432XA,Jakarta Utara,Jabodetabek,,,Customer,15,10.0,,9,288740.0,971727,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C139,HCI,4/14/2025,CDELC,A8450ZY,Jakarta Selatan,Jabodetabek,,,Customer,5,7.88,,6,228184.0,855656,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C091,HCI,4/14/2025,CDDLC,A8456XA,Tangerang,Jabodetabek,,,Customer,7,13.07,,7,458444.0,1139397,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C047,HCI,4/14/2025,CDDLC,A8457XA,Tangerang,Jabodetabek,,,Customer,3,13.52,,3,374080.0,1055033,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,4,NON REGULAR,,
250414C045,HCI,4/14/2025,CDDLC,A8465VA,Tangerang,Jabodetabek,,,Customer,2,11.34,,2,468784.0,1149737,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,4,NON REGULAR,,
250414D052,HCI,4/14/2025,CDELC,A8480ZH,Tangerang,Jabodetabek,,,Store,33,4.55,,2,206652.0,670179,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C189,HCI,4/14/2025,CDELC,A8509XY,Tangerang,Jabodetabek,,,Customer,4,8.42,,3,362664.0,999851,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C125,HCI,4/14/2025,CDELC,A8517VB,Bekasi,Jabodetabek,,,Customer,11,7.14,,9,157992,928412,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413D018,HCI,4/14/2025,CDDLC,A8518VB,Tangerang,Jabodetabek,,,Store,14,10.69,,1,419608.0,1012435,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414D043,HCI,4/14/2025,CDDLC,A8519VB,Bogor,Jabodetabek,,,Store,28,12.66,,2,203624.0,614959,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414H033,HCI,4/14/2025,CDDLC,A8519VB,Bogor,Jabodetabek,,,HUB,15,12.89,,1,312836.0,893146,,Bogor,CDD LONG CHASSIS,Internal,JabodetabekBogorCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413D026,HCI,4/14/2025,CDDLC,A8520VB,Depok,Jabodetabek,,,Store,11,12.23,,1,377780.0,970607,,Depok,CDD LONG CHASSIS,Internal,JabodetabekDepokCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C140,HCI,4/14/2025,CDELC,A8520XZ,Jakarta Utara,Jabodetabek,,,Customer,1,7.23,,1,116768.0,752988,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C126,HCI,4/14/2025,CDELC,A8521VB,Bekasi,Jabodetabek,,,Customer,14,7.66,,13,157844,785414,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C137,HCI,4/14/2025,CDELC,A8521VB,Bekasi,Jabodetabek,,,Customer,5,6.68,,5,214688,985108,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C120,HCI,4/14/2025,CDELC,A8523VB,Bekasi,Jabodetabek,,,Customer,20,8.05,,18,154052,924472,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C042,HCI,4/14/2025,CDDLC,A8536XA,Serang,Banten,,,Customer,2,11.64,,2,717744.0,1398697,,Serang,CDD LONG CHASSIS,Internal,BantenSerangCDD LONG CHASSIS,LUAR KOTA,,4,NON REGULAR,,
250414C108,HCI,4/14/2025,CDELC,A8556VB,Jakarta Selatan,Jabodetabek,,,Customer,16,6.4,,9,172048.0,860839,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C112,HCI,4/14/2025,CDELC,A8557VB,Depok,Jabodetabek,,,Customer,14,10.0,,9,363748.0,1134168,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C104,HCI,4/14/2025,CDELC,A8560VB,Jakarta Pusat,Jabodetabek,,,Customer,7,8.64,,7,203708.0,974128,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C094,HCI,4/14/2025,CDELC,A8561VB,Jakarta Barat,Jabodetabek,,,Customer,10,6.17,,10,251136.0,1021556,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C114,HCI,4/14/2025,CDELC,A8562VB,Jakarta Timur,Jabodetabek,,,Customer,16,3.77,,11,153228.0,923648,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C111,HCI,4/14/2025,CDELC,A8563VB,Depok,Jabodetabek,,,Customer,13,9.22,,13,421160.0,1191580,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C132,HCI,4/14/2025,CDELC,A8606WX,Subang,Jawa Barat,,,Customer,13,6.26,,12,239200.0,879720,,Subang,CDE LONG CHASSIS,Internal,Jawa BaratSubangCDE LONG CHASSIS,LUAR KOTA,,4,REGULAR,,
250414C110,HCI,4/14/2025,CDELC,A8614XA,Depok,Jabodetabek,,,Customer,19,8.74,,13,348152.0,988672,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C121,HCI,4/14/2025,CDELC,A8615XA,Bogor,Jabodetabek,,,Customer,18,9.37,,10,186228.0,826748,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414D042,HCI,4/14/2025,CDELC,A8616XA,Jakarta Selatan,Jabodetabek,,,Store,16,5.17,,2,174668.0,494928,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C130,HCI,4/14/2025,CDELC,A8617XA,Bekasi,Jabodetabek,,,Customer,15,8.07,,11,205492,846012,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C129,HCI,4/14/2025,CDELC,A8622XA,Bekasi,Jabodetabek,,,Customer,14,7.26,,12,89912,730432,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C119,HCI,4/14/2025,CDELC,A8623XA,Bekasi,Jabodetabek,,,Customer,18,7.61,,14,210904,829167,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250413D025,HCI,4/14/2025,CDDLC,A8626VB,Jakarta Barat,Jabodetabek,,,Store,3,12.55,,1,227340.0,820167,,Jakarta Barat,CDD LONG CHASSIS,Internal,JabodetabekJakarta BaratCDD LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C098,HCI,4/14/2025,CDELC,A8633XZ,Tangerang,Jabodetabek,,,Customer,10,8.95,,10,222460.0,866047,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C123,HCI,4/14/2025,CDELC,A8648XY,Bekasi,Jabodetabek,,,Customer,14,6.34,,13,241756,878943,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C131,HCI,4/14/2025,CDELC,A8689XA,Karawang Selatan,Jabodetabek,,,Customer,22,8.61,,14,161956.0,802909,,Karawang Selatan,CDE LONG CHASSIS,Internal,JabodetabekKarawang SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C135,HCI,4/14/2025,CDELC,A8691XA,Jakarta Selatan,Jabodetabek,,,Customer,5,7.62,,4,152892.0,793412,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C138,HCI,4/14/2025,CDELC,A8692XA,Jakarta Utara,Jabodetabek,,,Customer,3,6.87,,4,151556.0,792509,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C183,HCI,4/14/2025,CDELC,A8697XZ,Bekasi,Jabodetabek,,,Customer,2,0.55,,2,0,393860,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C046,HCI,4/14/2025,CDELC,A8699XZ,Bekasi,Jabodetabek,,,Customer,3,9.41,,3,133620,769840,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,4,NON REGULAR,,
250414C136,HCI,4/14/2025,CDELC,A8709ZE,Bogor,Jabodetabek,,,Customer,4,2.55,,4,190000.0,872987,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414C141,HCI,4/14/2025,CDELC,A8715VB,Tangerang,Jabodetabek,,,Customer,4,9.22,,4,266744.0,1037164,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
250414D044,HCI,4/14/2025,CDELC,A8719VB,Jakarta Timur,Jabodetabek,,,Store,59,8.31,,1,119516.0,647576,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,4,REGULAR,,
