LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,Capacity Armada,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
250324C011,KLS,3/24/2025,PICKUP,A8912VB,Jakarta,Jabodetabek,,,Customer,16,3.31,,16,162000,912013,,Jakarta,PICKUP,,,,,3,REGULAR,,
250324C014,KLS,3/24/2025,WINGBOX,B9068BEN,Jakarta,Jabodetabek,,,Customer,37,2.91,,1,280832,694056,,Jakarta,WINGBOX,,,,,3,REGULAR,,
250324C017,KLS,3/24/2025,CDDLC,A8961VB,Jakarta,Jabodetabek,,,Customer,2,12.0,,2,342244,897237,,Jakarta,CDDLC,,,,,3,REGULAR,,
250324C018,KLS,3/24/2025,CDELC,A8048ZX,Purwakarta,Jawa Barat,,,Customer,21,1.54,,7,184132,578959,,Purwakarta,CDELC,,,,,3,REGULAR,,
250324C020,KLS,3/24/2025,PICKUP,A8001XW,Bekasi,Jabodetabek,,,Customer,9,0.63,,8,168900,485360,,Bekasi,PICKUP,,,,,3,REGULAR,,
250324C021,KLS,3/24/2025,PICKUP,A8504ZX,Bekasi,Jabodetabek,,,Customer,12,1.66,,11,149100,465560,,Bekasi,PICKUP,,,,,3,REGULAR,,
250324C022,KLS,3/24/2025,PICKUP,A8876ZX,Jakarta,Jabodetabek,,,Customer,20,5.0,,9,195200,499636,,Jakarta,PICKUP,,,,,3,REGULAR,,
250324L001,KLS,3/24/2025,CDDLC,A8955XY,Bandung,Jawa Barat,,,Store,2,10.5,,1,832500,1263827,,Bandung,CDDLC,,,,,3,REGULAR,,
250324L002,KLS,3/24/2025,CDDLC,A8288YX,Bandung,Jawa Barat,,,Store,1,13.1,,1,835000,1266327,,Bandung,CDDLC,,,,,3,REGULAR,,
250324C037,KLS,3/24/2025,PICKUP,A8437ZH,Tangerang,Jabodetabek,,,Customer,12,0.88,,10,172000,524960,,Tangerang,PICKUP,,,,,3,REGULAR,,
250324C038,KLS,3/24/2025,PICKUP,A8553VB,Jakarta,Jabodetabek,,,Customer,9,0.38,,7,236500,610260,,Jakarta,PICKUP,,,,,3,REGULAR,,
250324C039,KLS,3/24/2025,CDELC,B9044BRO,Jakarta,Jabodetabek,,,Customer,2,5.98,,2,225064,638288,,Jakarta,CDELC,,,,,3,REGULAR,,
250324C040,KLS,3/24/2025,CDDLC,B9190SDB,Tangerang,Jabodetabek,,,Customer,1,3.0,,1,413076,851669,,Tangerang,CDDLC,,,,,3,REGULAR,,
250324C041,KLS,3/24/2025,PICKUP,B9642SCE,Cikarang,Jabodetabek,,,Customer,1,5.0,,1,158200,493327,,Cikarang,PICKUP,,,,,3,REGULAR,,
250324C042,KLS,3/24/2025,PICKUP,B2357UBB,Bekasi,Jabodetabek,,,Customer,1,5.0,,1,201600,497417,,Bekasi,PICKUP,,,,,3,REGULAR,,
250324C024,KLS,3/24/2025,PICKUP,A8721ZV,Jakarta,Jabodetabek,,,Customer,7,0.56,,7,324900,673093,,Jakarta,PICKUP,,,,,3,REGULAR,,
250324C029,KLS,3/24/2025,CDELC,A8002XW,Bogor,Jabodetabek,,,Customer,19,8.53,,9,216380,611207,,Bogor,CDELC,,,,,3,REGULAR,,
250324C032,KLS,3/24/2025,PICKUP,B9320SCE,Bekasi,Jabodetabek,,,Customer,15,1.52,,12,117700,446200,,Bekasi,PICKUP,,,,,3,REGULAR,,
250324C034,KLS,3/24/2025,MOTOR,B5709BLU,Cikarang,Jabodetabek,,,Customer,4,0.14,,6,20900,278310,,Cikarang,MOTOR,,,,,3,REGULAR,,
250324C035,KLS,3/24/2025,CDELC,A8159ZC,Cikarang,Jabodetabek,,,Customer,11,5.14,,11,120456,545683,,Cikarang,CDELC,,,,,3,REGULAR,,
250324C036,KLS,3/24/2025,CDDLC,A8911XY,Bekasi,Jabodetabek,,,Customer,4,7.74,,4,68068,469395,,Bekasi,CDDLC,,,,,3,REGULAR,,
250324C003,KLS,3/24/2025,CDELC,A8717VB,Serang,Banten,,,Customer,7,2.65,,7,395000,1165420,,Serang,CDELC,,,,,3,REGULAR,,
250324C009,KLS,3/24/2025,CDELC,A8757VB,Jakarta,Jabodetabek,,,Customer,,11.0,,9,197500,967920,,Jakarta,CDELC,,,,,3,REGULAR,,
250325C007,KLS,3/25/2025,PICKUP,A8437ZH,Jakarta,Jabodetabek,,,Customer,5,0.31,,7,102000,697320,,Jakarta,PICKUP,,,,,3,REGULAR,,
250325L011,KLS,3/25/2025,CDELC,A8159ZC,Cilegon,Banten,,,Store,1,0.79,,1,629592,1297179,,Cilegon,CDELC,,,,,3,REGULAR,,
250325C012,KLS,3/25/2025,CDELC,A8046ZX,Bekasi,Jabodetabek,,,Customer,15,1.11,,6,121868,759055,,Bekasi,CDELC,,,,,3,REGULAR,,
250325C020,KLS,3/25/2025,PICKUP,A8983VB,Jakarta,Jabodetabek,,,Customer,8,0.4,,6,216700,832820,,Jakarta,PICKUP,,,,,3,REGULAR,,
250325C006,KLS,3/25/2025,CDELC,A8481ZH,Jakarta,Jabodetabek,,,Customer,10,1.9,,6,96000,801887,,Jakarta,CDELC,,,,,3,REGULAR,,
250325C011,KLS,3/25/2025,CDELC,A8048ZX,Purwakarta,Jawa Barat,,,Customer,28,3.66,,7,205716,842903,,Purwakarta,CDELC,,,,,3,REGULAR,,
250325C024,KLS,3/25/2025,PICKUP,A8876ZX,Bekasi,Jabodetabek,,,Customer,9,1.28,,6,191100,737896,,Bekasi,PICKUP,,,,,3,REGULAR,,
250325C016,KLS,3/25/2025,CDELC,A8098ZH,Cikarang,Jabodetabek,,,Customer,15,1.84,,7,104112,809999,,Cikarang,CDELC,,,,,3,REGULAR,,
250325C019,KLS,3/25/2025,PICKUP,B9642SCE,Jakarta,Jabodetabek,,,Customer,7,5.0,,6,219600,797087,,Jakarta,PICKUP,,,,,3,REGULAR,,
250325C008,KLS,3/25/2025,CDELC,A8759VB,Jakarta,Jabodetabek,,,Customer,5,0.3,,6,199500,969920,,Jakarta,CDELC,,,,,3,REGULAR,,
250325C013,KLS,3/25/2025,PICKUP,A8721ZV,Bekasi,Jabodetabek,,,Customer,6,0.94,,5,80300,670853,,Bekasi,PICKUP,,,,,3,REGULAR,,
250325C025,KLS,3/25/2025,PICKUP,A8504ZX,Subang,Jawa Barat,,,Customer,4,5.0,,4,367600,926420,,Subang,PICKUP,,,,,3,REGULAR,,
250325C001,KLS,3/25/2025,CDELC,A8020VC,Tangerang,Jabodetabek,,,Customer,15,9.37,,3,164000,934420,,Tangerang,CDELC,,,,,3,REGULAR,,
250325C027,KLS,3/25/2025,CDDLC,B9190SDB,Tangerang,Jabodetabek,,,Customer,1,2.2,,1,460248,1141201,,Tangerang,CDDLC,,,,,3,REGULAR,,
250325C018,KLS,3/25/2025,PICKUP,A8553VB,Jakarta,Jabodetabek,,,Customer,7,1.42,,7,177600,793720,,Jakarta,PICKUP,,,,,3,REGULAR,,
250325C014,KLS,3/25/2025,CDELC,A8002XW,Bogor,Jabodetabek,,,Customer,3,3.91,,3,190048,827235,,Bogor,CDELC,,,,,3,REGULAR,,
250325C003,KLS,3/25/2025,PICKUP,A8816YX,Serang,Banten,,,Customer,9,5.0,,5,218000,781687,,Serang,PICKUP,,,,,3,REGULAR,,
250325C015,KLS,3/25/2025,CDELC,A8432ZS,Bogor,Jabodetabek,,,Customer,16,0.56,,8,345580,1087350,,Bogor,CDELC,,,,,3,REGULAR,,
250325C004,KLS,3/25/2025,CDELC,A8912VB,Serang,Banten,,,Customer,22,2.31,,4,301500,1051513,,Serang,CDELC,,,,,3,REGULAR,,
250325C005,KLS,3/25/2025,CDELC,A8757VB,Jakarta,Jabodetabek,,,Customer,,11.0,,6,127000,897420,,Jakarta,CDELC,,,,,3,REGULAR,,
250325C017,KLS,3/25/2025,CDELC,A8503ZX,Depok,Jabodetabek,,,Customer,14,3.88,,4,268300,663127,,Depok,CDELC,,,,,3,REGULAR,,
250325C021,KLS,3/25/2025,MOTOR,B5709BLU,Cikarang,Jabodetabek,,,Customer,3,0.14,,3,10800,268210,,Cikarang,MOTOR,,,,,3,REGULAR,,
250325C022,KLS,3/25/2025,CDELC,A8339ZS,Jakarta,Jabodetabek,,,Customer,1,3.14,,1,148744,656704,,Jakarta,CDELC,,,,,3,REGULAR,,
250325C023,KLS,3/25/2025,PICKUP,B9320SCE,Bekasi,Jabodetabek,,,Customer,3,5.0,,3,92400,420900,,Bekasi,PICKUP,,,,,3,REGULAR,,
250325C026,KLS,3/25/2025,CDELC,B9044BRO,Jakarta,Jabodetabek,,,Customer,1,11.0,,1,126032,539256,,Jakarta,CDELC,,,,,3,REGULAR,,
250325C028,KLS,3/25/2025,PICKUP,B9706BN,Bekasi,Jabodetabek,,,Customer,5,5.0,,5,180900,487337,,Bekasi,PICKUP,,,,,3,REGULAR,,
250325C029,KLS,3/25/2025,PICKUP,B2357UBB,Cikarang,Jabodetabek,,,Customer,10,5.0,,2,104600,400417,,Cikarang,PICKUP,,,,,3,REGULAR,,
250325C030,KLS,3/25/2025,CDDLC,A8961VB,Jakarta,Jabodetabek,,,Customer,1,2.2,,1,184664,739657,,Jakarta,CDDLC,,,,,3,REGULAR,,
250325L001,KLS,3/25/2025,CDDLC,A8908XY,Cirebon,Jawa Barat,,,Store,30,2.68,,1,804000,1215080,,Cirebon,CDDLC,,,,,3,REGULAR,,
250326C027,KLS,3/25/2025,CDELC,A8469VX,Jakarta,Jabodetabek,,,Customer,2,7.79,,1,234080,632240,,Jakarta,CDELC,,,,,3,REGULAR,,
250325C010,KLS,3/25/2025,CDELC,A8717VB,Jakarta,Jabodetabek,,,Customer,5,3.16,,5,142500,912920,,Jakarta,CDELC,,,,,3,REGULAR,,
250325C002,KLS,3/25/2025,CDELC,A8721VB,Tangerang,Jabodetabek,,,Customer,10,2.96,,10,148500,918920,,Tangerang,CDELC,,,,,3,REGULAR,,
250326C011,KLS,3/26/2025,CDELC,A8020VC,Jakarta,Jabodetabek,,,Customer,9,1.5,,5,151500,921920,,Jakarta,CDELC,,,,,3,REGULAR,,
250326C017,KLS,3/26/2025,PICKUP,A8553VB,Cikarang,Jabodetabek,,,Customer,19,3.49,,13,145100,761220,,Cikarang,PICKUP,,,,,3,REGULAR,,
250326C013,KLS,3/26/2025,CDELC,B9044BRO,Jakarta,Jabodetabek,,,Customer,16,1.15,,8,221128,876712,,Jakarta,CDELC,,,,,3,REGULAR,,
250326C018,KLS,3/26/2025,CDELC,A8046ZX,Bekasi,Jabodetabek,,,Customer,16,1.74,,12,135420,772607,,Bekasi,CDELC,,,,,3,REGULAR,,
250326C014,KLS,3/26/2025,CDELC,A8339ZS,Jakarta,Jabodetabek,,,Customer,8,0.79,,5,263408,1013728,,Jakarta,CDELC,,,,,3,REGULAR,,
250326C025,KLS,3/26/2025,CDELC,A8159ZC,Bekasi,Jabodetabek,,,Customer,2,11.0,,3,239036,906623,,Bekasi,CDELC,,,,,3,REGULAR,,
250326C024,KLS,3/26/2025,PICKUP,A8983VB,Bekasi,Jabodetabek,,,Customer,9,1.11,,8,172000,788120,,Bekasi,PICKUP,,,,,3,REGULAR,,
250326C031,KLS,3/26/2025,PICKUP,A8537ZF,Jakarta,Jabodetabek,,,Customer,,5.0,,9,124000,719320,,Jakarta,PICKUP,,,,,3,REGULAR,,
250326C019,KLS,3/26/2025,PICKUP,B9642SCE,Bekasi,Jabodetabek,,,Customer,13,0.93,,10,112500,689987,,Bekasi,PICKUP,,,,,3,REGULAR,,
250326C012,KLS,3/26/2025,CDELC,A8048ZX,Purwakarta,Jawa Barat,,,Customer,8,1.41,,8,158792,795979,,Purwakarta,CDELC,,,,,3,REGULAR,,
250326C007,KLS,3/26/2025,PICKUP,A8816YX,Jakarta,Jabodetabek,,,Customer,7,1.41,,9,155000,718687,,Jakarta,PICKUP,,,,,3,REGULAR,,
250326C008,KLS,3/26/2025,CDELC,A8481ZH,Jakarta,Jabodetabek,,,Customer,5,11.0,,10,215000,920887,,Jakarta,CDELC,,,,,3,REGULAR,,
250326C033,KLS,3/26/2025,CDELC,A8469VX,Jakarta,Jabodetabek,,,Customer,1,3.0,,1,168752,809272,,Jakarta,CDELC,,,,,3,REGULAR,,
250326C021,KLS,3/26/2025,CDELC,A8432ZS,Bogor,Jabodetabek,,,Customer,8,0.59,,8,565572,1307342,,Bogor,CDELC,,,,,3,REGULAR,,
250326C002,KLS,3/26/2025,PICKUP,A8437ZH,Serang,Banten,,,Customer,8,1.94,,6,190500,785820,,Serang,PICKUP,,,,,3,REGULAR,,
250326C003,KLS,3/26/2025,CDELC,A8759VB,Tangerang,Jabodetabek,,,Customer,15,1.73,,11,167000,937420,,Tangerang,CDELC,,,,,3,REGULAR,,
250326C015,KLS,3/26/2025,CDELC,A8098ZH,Jakarta,Jabodetabek,,,Customer,8,1.95,,8,196708,902595,,Jakarta,CDELC,,,,,3,REGULAR,,
250326C004,KLS,3/26/2025,CDELC,A8717VB,Tangerang,Jabodetabek,,,Customer,10,1.31,,8,149500,919920,,Tangerang,CDELC,,,,,3,REGULAR,,
250326C005,KLS,3/26/2025,CDELC,A8721VB,Tangerang,Jabodetabek,,,Customer,12,2.25,,12,164000,934420,,Tangerang,CDELC,,,,,3,REGULAR,,
250326C010,KLS,3/26/2025,CDELC,A8910VB,Jakarta,Jabodetabek,,,Customer,9,1.07,,8,113500,883920,,Jakarta,CDELC,,,,,3,REGULAR,,
250326C034,KLS,3/26/2025,CDELC,A8002XW,Cikarang,Jabodetabek,,,Customer,2,11.0,,2,95764,490591,,Cikarang,CDELC,,,,,3,REGULAR,,
250326C035,KLS,3/26/2025,PICKUP,B2357UBB,Cikarang,Jabodetabek,,,Customer,2,5.0,,2,91000,386817,,Cikarang,PICKUP,,,,,3,REGULAR,,
250326C036,KLS,3/26/2025,PICKUP,B9706BN,Tangerang,Jabodetabek,,,Customer,1,5.0,,1,188600,495037,,Tangerang,PICKUP,,,,,3,REGULAR,,
250326C037,KLS,3/26/2025,CDDLC,A8961VB,Bogor,Jabodetabek,,,Customer,1,8.0,,1,441668,840345,,Bogor,CDDLC,,,,,3,REGULAR,,
250326C038,KLS,3/26/2025,CDDLC,A8911XY,Cikarang,Jabodetabek,,,Customer,2,8.28,,1,,401327,,Cikarang,CDDLC,,,,,3,REGULAR,,
250326C001,KLS,3/26/2025,CDELC,A8912VB,Serang,Banten,,,Customer,3,11.0,,4,351000,1101013,,Serang,CDELC,,,,,3,REGULAR,,
250325L007,KLS,3/26/2025,CDDLC,A8908XY,Bandung,Jawa Barat,,,Store,48,10.72,,1,820000,1231080,,Bandung,CDDLC,,,,,3,REGULAR,,
250326C016,KLS,3/26/2025,CDELC,A8503ZX,Depok,Jabodetabek,,,Customer,12,0.71,,8,327552,722379,,Depok,CDELC,,,,,3,REGULAR,,
250326C020,KLS,3/26/2025,PICKUP,A8876ZX,Bogor,Jabodetabek,,,Customer,9,3.26,,5,250900,555336,,Bogor,PICKUP,,,,,3,REGULAR,,
250326C022,KLS,3/26/2025,MOTOR,B5709BLU,Cikarang,Jabodetabek,,,Customer,9,0.14,,7,15000,272410,,Cikarang,MOTOR,,,,,3,REGULAR,,
250326C026,KLS,3/26/2025,PICKUP,A8504ZX,Subang,Jawa Barat,,,Customer,4,0.37,,4,303800,620260,,Subang,PICKUP,,,,,3,REGULAR,,
250326C029,KLS,3/26/2025,PICKUP,A8721ZV,Jakarta,Jabodetabek,,,Customer,1,3.0,,1,236800,584993,,Jakarta,PICKUP,,,,,3,REGULAR,,
250326C032,KLS,3/26/2025,CDDLC,A8961VB,Jakarta,Jabodetabek,,,Customer,,12.0,,1,441668,840345,,Jakarta,CDDLC,,,,,3,REGULAR,,
250326C006,KLS,3/26/2025,CDELC,A8757VB,Jakarta,Jabodetabek,,,Customer,,11.0,,6,208000,978420,,Jakarta,CDELC,,,,,3,REGULAR,,
250327C004,KLS,3/27/2025,CDELC,A8910VB,Tangerang,Jabodetabek,,,Customer,4,0.72,,4,115500,885920,,Tangerang,CDELC,,,,,3,REGULAR,,
250327C009,KLS,3/27/2025,PICKUP,A8481ZH,Jakarta,Jabodetabek,,,Customer,16,2.32,,12,99000,804887,,Jakarta,PICKUP,,,,,3,REGULAR,,
250327L002,KLS,3/27/2025,CDELC,A8098ZH,Sukabumi,Jawa Barat,,,Store,35,1.82,,3,548204,1254091,,Sukabumi,CDELC,,,,,3,REGULAR,,
250327C019,KLS,3/27/2025,CDELC,A8469VX,Depok,Jabodetabek,,,Customer,12,2.0,,5,333000,973520,,Depok,CDELC,,,,,3,REGULAR,,
250327C026,KLS,3/27/2025,PICKUP,A8553VB,Jakarta,Jabodetabek,,,Customer,4,1.34,,3,258400,874520,,Jakarta,PICKUP,,,,,3,REGULAR,,
250326C023,KLS,3/27/2025,CDDLC,B9190SDB,Depok,Jabodetabek,,,Customer,1,12.0,,1,468360,1149313,,Depok,CDDLC,,,,,3,REGULAR,,
250327C027,KLS,3/27/2025,CDDLC,A8911XY,Jakarta,Jabodetabek,,,Customer,7,0.74,,6,262956,906643,,Jakarta,CDDLC,,,,,3,REGULAR,,
250327C020,KLS,3/27/2025,CDELC,A8159ZC,Cikarang,Jabodetabek,,,Customer,18,6.13,,8,103907,771494,,Cikarang,CDELC,,,,,3,REGULAR,,
250327C022,KLS,3/27/2025,PICKUP,A8048ZX,Bekasi,Jabodetabek,,,Customer,15,5.0,,5,142216,779403,,Bekasi,PICKUP,,,,,3,REGULAR,,
250327C001,KLS,3/27/2025,PICKUP,A8437ZH,Serang,Banten,,,Customer,9,0.79,,3,189500,784820,,Serang,PICKUP,,,,,3,REGULAR,,
250327C003,KLS,3/27/2025,CDELC,A8816YX,Tangerang,Jabodetabek,,,Customer,14,4.55,,7,134000,697687,,Tangerang,CDELC,,,,,3,REGULAR,,
250327C028,KLS,3/27/2025,CDELC,A8432ZS,Subang,Jawa Barat,,,Customer,2,2.02,,1,426236,1168006,,Subang,CDELC,,,,,3,REGULAR,,
250327C014,KLS,3/27/2025,CDELC,A8759VB,Jakarta,Jabodetabek,,,Customer,14,0.57,,9,223500,993920,,Jakarta,CDELC,,,,,3,REGULAR,,
250327C016,KLS,3/27/2025,CDELC,B9044BRO,Jakarta,Jabodetabek,,,Customer,8,1.76,,6,192800,848384,,Jakarta,CDELC,,,,,3,REGULAR,,
250327C015,KLS,3/27/2025,CDELC,A8983VB,Purwakarta,Jawa Barat,,,Customer,18,0.98,,5,314700,930820,,Purwakarta,CDELC,,,,,3,REGULAR,,
250327C002,KLS,3/27/2025,CDELC,A8757VB,Serang,Banten,,,Customer,13,0.89,,7,271000,1041420,,Serang,CDELC,,,,,3,REGULAR,,
250327C030,KLS,3/27/2025,PICKUP,B9706BN,Cikarang,Jabodetabek,,,Customer,2,5.0,,1,90000,396437,,Cikarang,PICKUP,,,,,3,REGULAR,,
250327C031,KLS,3/27/2025,PICKUP,B2357UBB,Bekasi,Jabodetabek,,,Customer,6,5.0,,2,91800,387617,,Bekasi,PICKUP,,,,,3,REGULAR,,
250327C032,KLS,3/27/2025,CDELC,A8339ZS,Cikarang,Jabodetabek,,,Customer,1,8.0,,1,34272,542232,,Cikarang,CDELC,,,,,3,REGULAR,,
250327C005,KLS,3/27/2025,PICKUP,A8537ZF,Tangerang,Jabodetabek,,,Customer,9,5.0,,7,171000,523960,,Tangerang,PICKUP,,,,,3,REGULAR,,
250327C012,KLS,3/27/2025,MOTOR,B5709BLU,Cikarang,Jabodetabek,,,Customer,7,0.14,,7,21000,278410,,Cikarang,MOTOR,,,,,3,REGULAR,,
250327C013,KLS,3/27/2025,PICKUP,B9320SCE,Bekasi,Jabodetabek,,,Customer,8,5.0,,4,130300,458800,,Bekasi,PICKUP,,,,,3,REGULAR,,
250327C018,KLS,3/27/2025,PICKUP,A8721ZV,Jakarta,Jabodetabek,,,Customer,10,0.51,,7,175400,523593,,Jakarta,PICKUP,,,,,3,REGULAR,,
250327C021,KLS,3/27/2025,CDDLC,A8961VB,Bekasi,Jabodetabek,,,Customer,20,7.77,,8,122816,677809,,Bekasi,CDDLC,,,,,3,REGULAR,,
250327C023,KLS,3/27/2025,PICKUP,A8504ZX,Bogor,Jabodetabek,,,Customer,9,0.37,,5,200100,516560,,Bogor,PICKUP,,,,,3,REGULAR,,
250327C024,KLS,3/27/2025,CDELC,B9642SCE,Bogor,Jabodetabek,,,Customer,16,1.11,,6,357300,692427,,Bogor,CDELC,,,,,3,REGULAR,,
250327C025,KLS,3/27/2025,CDELC,A8876ZX,Bogor,Jabodetabek,,,Customer,7,1.66,,7,316300,620736,,Bogor,CDELC,,,,,3,REGULAR,,
250327L001,KLS,3/27/2025,CDDLC,A8908XY,Cirebon,Jawa Barat,,,Store,28,11.14,,2,796500,1207580,,Cirebon,CDDLC,,,,,3,REGULAR,,
250327C010,KLS,3/27/2025,CDELC,A8020VC,Jakarta,Jabodetabek,,,Customer,14,0.77,,8,139000,909420,,Jakarta,CDELC,,,,,3,REGULAR,,
250327C011,KLS,3/27/2025,CDELC,A8912VB,Jakarta,Jabodetabek,,,Customer,13,11.0,,8,,750013,,Jakarta,CDELC,,,,,3,REGULAR,,
250327C007,KLS,3/27/2025,CDELC,A8717VB,Jakarta,Jabodetabek,,,Customer,17,0.98,,13,139500,909920,,Jakarta,CDELC,,,,,3,REGULAR,,
250327C006,KLS,3/27/2025,CDELC,A8721VB,Tangerang,Jabodetabek,,,Customer,20,5.11,,7,175000,945420,,Tangerang,CDELC,,,,,3,REGULAR,,
250328C003,KLS,3/28/2025,CDELC,A8048ZX,Jakarta,Jabodetabek,,,Customer,5,9.91,,3,174268,811455,,Jakarta,CDELC,,,,,3,REGULAR,,
250328C011,KLS,3/28/2025,PICKUP,A8537ZF,Tangerang,Jabodetabek,,,Customer,5,0.95,,6,112000,707320,,Tangerang,PICKUP,,,,,3,REGULAR,,
250328C017,KLS,3/28/2025,CDELC,A8910VB,Jakarta,Jabodetabek,,,Customer,2,2.0,,3,111500,881920,,Jakarta,CDELC,,,,,3,REGULAR,,
250328C004,KLS,3/28/2025,CDELC,A8046ZX,Jakarta,Jabodetabek,,,Customer,10,9.54,,3,198520,835707,,Jakarta,CDELC,,,,,3,REGULAR,,
250328C026,KLS,3/28/2025,CDELC,A8469VX,Bogor,Jabodetabek,,,Customer,8,9.5,,3,152752,793272,,Bogor,CDELC,,,,,3,REGULAR,,
250328C015,KLS,3/28/2025,CDELC,A8481ZH,Jakarta,Jabodetabek,,,Customer,8,8.17,,3,161000,866887,,Jakarta,CDELC,,,,,3,REGULAR,,
250328C019,KLS,3/28/2025,CDELC,A8717VB,Jakarta,Jabodetabek,,,Customer,5,7.88,,4,118500,888920,,Jakarta,CDELC,,,,,3,REGULAR,,
250328C007,KLS,3/28/2025,CDELC,A8432ZS,Bogor,Jabodetabek,,,Customer,3,0.29,,1,311828,1053598,,Bogor,CDELC,,,,,3,REGULAR,,
250328C010,KLS,3/28/2025,PICKUP,A8437ZH,Tangerang,Jabodetabek,,,Customer,,5.0,,2,143500,738820,,Tangerang,PICKUP,,,,,3,REGULAR,,
250328C028,KLS,3/28/2025,CDELC,A8759VB,Jakarta,Jabodetabek,,,Customer,,11.0,,2,118000,888420,,Jakarta,CDELC,,,,,3,REGULAR,,
250328C021,KLS,3/28/2025,CDDLC,B9190SDB,Serang,Banten,,,Customer,1,1.98,,1,415516,1096469,,Serang,CDDLC,,,,,3,REGULAR,,
250328C029,KLS,3/28/2025,CDELC,A8020VC,Jakarta,Jabodetabek,,,Customer,8,6.49,,3,96500,866920,,Jakarta,CDELC,,,,,3,REGULAR,,
250328C020,KLS,3/28/2025,PICKUP,A8339ZS,Jakarta,Jabodetabek,,,Customer,3,1.38,,2,174740,925060,,Jakarta,PICKUP,,,,,3,REGULAR,,
250328C033,KLS,3/28/2025,CDDLC,A8961VB,Bogor,Jabodetabek,,,Customer,7,1.22,,3,567328,1364681,,Bogor,CDDLC,,,,,3,REGULAR,,
250328C012,KLS,3/28/2025,CDDLC,A8908XY,Jakarta,Jabodetabek,,,Customer,7,15.23,,5,182012,835452,,Jakarta,CDDLC,,,,,3,REGULAR,,
250328C005,KLS,3/28/2025,CDELC,A8912VB,Serang,Banten,,,Customer,,11.0,,5,,750013,,Serang,CDELC,,,,,3,REGULAR,,
250328C030,KLS,3/28/2025,CDELC,A8721VB,Tangerang,Jabodetabek,,,Customer,,11.0,,3,95000,865420,,Tangerang,CDELC,,,,,3,REGULAR,,
250327L003,KLS,3/28/2025,CDDLC,A8955XY,Bandung,Jawa Barat,,,Store,30,9.1,,3,826500,1257827,,Bandung,CDDLC,,,,,3,REGULAR,,
250328C002,KLS,3/28/2025,PICKUP,A8504ZX,Purwakarta,Jawa Barat,,,Customer,13,2.11,,3,187500,503960,,Purwakarta,PICKUP,,,,,3,REGULAR,,
250328C006,KLS,3/28/2025,PICKUP,B9320SCE,Depok,Jabodetabek,,,Customer,9,4.59,,2,280700,609200,,Depok,PICKUP,,,,,3,REGULAR,,
250328C008,KLS,3/28/2025,PICKUP,B9642SCE,Bekasi,Jabodetabek,,,Customer,5,5.0,,2,104600,439727,,Bekasi,PICKUP,,,,,3,REGULAR,,
250328C013,KLS,3/28/2025,CDELC,A8159ZC,Jakarta,Jabodetabek,,,Customer,8,9.35,,3,128013,553240,,Jakarta,CDELC,,,,,3,REGULAR,,
250328C016,KLS,3/28/2025,CDELC,B9044BRO,Bogor,Jabodetabek,,,Customer,4,11.0,,3,203352,616576,,Bogor,CDELC,,,,,3,REGULAR,,
250328C018,KLS,3/28/2025,PICKUP,A8983VB,Jakarta,Jabodetabek,,,Customer,3,1.11,,2,205000,578760,,Jakarta,PICKUP,,,,,3,REGULAR,,
250328C022,KLS,3/28/2025,CDELC,A8503ZX,Purwakarta,Jawa Barat,,,Customer,3,3.51,,3,260456,655283,,Purwakarta,CDELC,,,,,3,REGULAR,,
250328C027,KLS,3/28/2025,CDELC,A8098ZH,Depok,Jabodetabek,,,Customer,8,11.0,,4,373916,837443,,Depok,CDELC,,,,,3,REGULAR,,
250328C034,KLS,3/28/2025,PICKUP,A8553VB,Jakarta,Jabodetabek,,,Customer,,5.0,,1,233000,606760,,Jakarta,PICKUP,,,,,3,REGULAR,,
250328L001,KLS,3/28/2025,CDDLC,A8911XY,Cilegon,Banten,,,Store,1,8.0,,1,722088,1123415,,Cilegon,CDDLC,,,,,3,REGULAR,,
250328C023,KLS,3/28/2025,PICKUP,A8816YX,Serang,Banten,,,Customer,5,0.31,,4,338000,901687,,Serang,PICKUP,,,,,3,REGULAR,,
250328C001,KLS,3/28/2025,CDELC,A8757VB,Jakarta,Jabodetabek,,,Customer,,11.0,,4,43500,813920,,Jakarta,CDELC,,,,,3,REGULAR,,
250402C002,KLS,4/2/2025,CDELC,A8098ZH,Bekasi,Jabodetabek,,,Customer,2,1.11,,1,88700,794587,,Bekasi,CDELC,,,,,4,NON REGULAR,,
250402C001,KLS,4/2/2025,CDELC,A8469VX,Jakarta,Jabodetabek,,,Customer,1,3.0,,1,133612,774132,,Jakarta,CDELC,,,,,4,REGULAR,,
250407C010,KLS,4/7/2025,CDELC,A8717VB,Jakarta,Jabodetabek,,,Customer,14,11.0,,9,95500,865920,,Jakarta,CDELC,,,,,4,REGULAR,,
250407C013,KLS,4/7/2025,PICKUP,A8001XW,Bogor,Jabodetabek,,,Customer,9,1.13,,5,229700,788520,,Bogor,PICKUP,,,,,4,REGULAR,,
250407C009,KLS,4/7/2025,CDELC,A8759VB,Jakarta,Jabodetabek,,,Customer,10,11.0,,8,147000,917420,,Jakarta,CDELC,,,,,4,REGULAR,,
